"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-05-11 "P3" 17 22260.92 1309.46588235294
2015-05-12 "P3" 23 29977.82 1303.38347826087
2015-05-13 "P3" 18 23152.93 1286.27388888889
2015-05-14 "P3" 20 25264.3 1263.215
2015-05-15 "P3" 17 21406.43 1259.20176470588
2015-05-16 "P3" 16 20765.22 1297.82625
2015-05-17 "P3" 22 27887.3 1267.60454545455
2015-05-18 "P3" 11 14422.95 1311.17727272727
2015-05-19 "P3" 12 15400.47 1283.3725
2015-05-20 "P3" 15 19407.99 1293.866
2015-05-21 "P3" 10 12340.5 1234.05
2015-05-22 "P3" 7 9298.14 1328.30571428571
2015-05-23 "P3" 24 30511.65 1271.31875
2015-05-24 "P3" 21 26499.6 1261.88571428571
2015-05-25 "P3" 1 1344 1344
2015-05-26 "P3" 6 7866.58 1311.09666666667
2015-05-27 "P3" 7 9083.4 1297.62857142857
2015-05-28 "P3" 2 2650.6 1325.3
2015-05-29 "P3" 2 2687.98 1343.99
2015-05-30 "P3" 12 15440.7 1286.725
2015-05-31 "P3" 7 8952.99 1278.99857142857
2015-06-01 "P3" 6 7673.93 1278.98833333333
2015-06-02 "P3" 6 7673.77 1278.96166666667
2015-06-03 "P3" 5 6394.73 1278.946
2015-06-04 "P3" 11 14108.44 1282.58545454545
2015-06-05 "P3" 6 7538.94 1256.49
2015-06-06 "P3" 4 5115.72 1278.93
2015-06-07 "P3" 3 3836.79 1278.93
2015-06-08 "P3" 5 6414.71 1282.942
2015-06-09 "P3" 6 7673.36 1278.89333333333
2015-06-10 "P3" 6 7673.24 1278.87333333333
2015-06-11 "P3" 4 5155.68 1288.92
2015-06-12 "P3" 8 10250.88 1281.36
2015-06-13 "P3" 2 2557.68 1278.84
2015-06-14 "P3" 2 2557.68 1278.84
2015-06-15 "P3" 3 3836.52 1278.84
2015-06-16 "P3" 23 27771.74 1207.46695652174
2015-06-17 "P3" 28 34051.68 1216.13142857143
2015-06-18 "P3" 18 22331.82 1240.65666666667
2015-06-19 "P3" 5 6165.44 1233.088
2015-06-20 "P3" 11 13448.62 1222.60181818182
2015-06-21 "P3" 8 9759.73 1219.96625
2015-06-22 "P3" 14 17079.35 1219.95357142857
2015-06-23 "P3" 10 12161.46 1216.146
2015-06-24 "P3" 15 17983.5 1198.9
2015-06-25 "P3" 6 7291.45 1215.24166666667
2015-06-26 "P3" 5 6097.5 1219.5
2015-06-27 "P3" 9 11142.1 1238.01111111111
2015-06-28 "P3" 4 4995.6 1248.9
2015-06-29 "P3" 5 6175.7 1235.14
2015-06-30 "P3" 15 17969.8 1197.98666666667
2015-07-01 "P3" 9 10946 1216.22222222222
2015-07-02 "P3" 12 14759.82 1229.985
2015-07-03 "P3" 22 25746.52 1170.29636363636
2015-07-04 "P3" 24 26477.8 1103.24166666667
2015-07-05 "P3" 31 34069 1099
2015-07-06 "P3" 57 62643 1099
2015-07-07 "P3" 45 49455 1099
2015-07-08 "P3" 40 43960 1099
2015-07-09 "P3" 41 45059 1099
2015-07-10 "P3" 38 41748.7 1098.65
2015-07-11 "P3" 28 30511.8 1089.70714285714
2015-07-12 "P3" 27 29403 1089
2015-07-13 "P3" 35 38082.4 1088.06857142857
2015-07-14 "P3" 38 41139.4 1082.61578947368
2015-07-15 "P3" 38 41578.3 1094.16578947368
2015-07-16 "P3" 21 23358 1112.28571428571
2015-07-17 "P3" 29 32742 1129.03448275862
2015-07-18 "P3" 37 40626 1098
2015-07-19 "P3" 33 36234 1098
2015-07-20 "P3" 54 59292 1098
2015-07-21 "P3" 44 48312 1098
2015-07-22 "P3" 21 24085.97 1146.95095238095
2015-07-23 "P3" 11 12639 1149
2015-07-24 "P3" 6 6894 1149
2015-07-25 "P3" 9 10424.1 1158.23333333333
2015-07-26 "P3" 7 8043 1149
2015-07-27 "P3" 9 10473.09 1163.67666666667
2015-07-28 "P3" 8 9192 1149
2015-07-29 "P3" 7 8043 1149
2015-07-30 "P3" 7 8194.55 1170.65
2015-07-31 "P3" 23 24327 1057.69565217391
2015-08-01 "P3" 21 22274 1060.66666666667
2015-08-02 "P3" 11 12078 1098
2015-08-03 "P3" 5 5942.97 1188.594
2015-08-04 "P3" 7 8388.98 1198.42571428571
2015-08-06 "P3" 1 1499 1499
2015-08-07 "P3" 1 1499 1499
2015-08-08 "P3" 3 3294 1098
2015-08-09 "P3" 2 2638 1319
2015-08-10 "P3" 1 1199 1199
2015-08-11 "P3" 4 5096 1274
2015-08-12 "P3" 3 3897 1299
2015-08-13 "P3" 3 3897 1299
2015-08-15 "P3" 2 2618 1309
2015-08-16 "P3" 1 1309 1309
2015-08-17 "P3" 2 2808 1404
2015-08-18 "P3" 11 13021 1183.72727272727
2015-08-19 "P3" 18 20398.8 1133.26666666667
2015-08-20 "P3" 8 10055.4 1256.925
2015-08-21 "P3" 6 6989 1164.83333333333
2015-08-22 "P3" 7 7686 1098
2015-08-23 "P3" 6 7341.3 1223.55
2015-08-24 "P3" 6 7341.3 1223.55
2015-08-25 "P3" 3 3541.89 1180.63
2015-08-26 "P3" 3 3767.34 1255.78
2015-08-27 "P3" 1 1274.9 1274.9
2015-08-28 "P3" 2 2549.8 1274.9
2015-08-29 "P3" 5 6000.25 1200.05
2015-08-30 "P3" 2 2623.62 1311.81
2015-08-31 "P3" 8 9614.29 1201.78625
2015-09-01 "P3" 18 23153.45 1286.30277777778
2015-09-02 "P3" 15 19178.67 1278.578
2015-09-03 "P3" 6 7658.85 1276.475
2015-09-04 "P3" 8 9869.99 1233.74875
2015-09-05 "P3" 2 2618.9 1309.45
2015-09-06 "P3" 3 4014.82 1338.27333333333
2015-09-07 "P3" 1 1319 1319
2015-09-08 "P3" 5 6183.42 1236.684
2015-09-09 "P3" 8 9871.57 1233.94625
2015-09-10 "P3" 11 13709.2 1246.29090909091
2015-09-11 "P3" 4 4897.94 1224.485
2015-09-12 "P3" 1 1296.62 1296.62
2015-09-13 "P3" 5 6382 1276.4
2015-09-14 "P3" 2 2557.98 1278.99
2015-09-15 "P3" 7 8065.61 1152.23
2015-09-16 "P3" 29 31842 1098
2015-09-17 "P3" 5 6483.1 1296.62
2015-09-18 "P3" 6 7451.44 1241.90666666667
2015-09-19 "P3" 3 3691.24 1230.41333333333
2015-09-20 "P3" 4 5186.48 1296.62
2015-09-21 "P3" 6 7650.06 1275.01
2015-09-22 "P3" 7 8752.19 1250.31285714286
2015-09-23 "P3" 8 9607.96 1200.995
2015-09-24 "P3" 14 16852.97 1203.78357142857
2015-09-25 "P3" 1 1149 1149
2015-09-26 "P3" 6 6894 1149
2015-09-27 "P3" 2 2333.92 1166.96
2015-09-28 "P3" 1 1149 1149
2015-09-29 "P3" 4 4631.92 1157.98
2015-09-30 "P3" 1 1231.79 1231.79
2015-10-01 "P3" 3 3377.89 1125.96333333333
2015-10-02 "P3" 6 6965.84 1160.97333333333
2015-10-03 "P3" 6 6768.36 1128.06
2015-10-04 "P3" 5 5834.8 1166.96
2015-10-05 "P3" 7 8168.72 1166.96
2015-10-06 "P3" 6 7442.37 1240.395
2015-10-07 "P3" 5 6158.95 1231.79
2015-10-08 "P3" 2 2398.75 1199.375
2015-10-10 "P3" 4 4667.84 1166.96
2015-10-11 "P3" 7 8168.72 1166.96
2015-10-12 "P3" 1 1166.96 1166.96
2015-10-13 "P3" 4 4667.84 1166.96
2015-10-14 "P3" 1 1231.79 1231.79
