"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-05-06 "P7" 603 479031.18 794.413233830846
2015-05-07 "P7" 518 410208 791.907335907336
2015-05-08 "P7" 1351 1023990.47 757.950014803849
2015-05-09 "P7" 2087 1561954.82 748.42109247724
2015-05-10 "P7" 879 681637.84 775.469670079636
2015-05-11 "P7" 739 585380.67 792.125399188092
2015-05-12 "P7" 848 647348.23 763.382346698113
2015-05-13 "P7" 819 631236.83 770.74094017094
2015-05-14 "P7" 2083 1573562.27 755.430758521363
2015-05-15 "P7" 1366 1044770.22 764.839106881406
2015-05-16 "P7" 767 585901.65 763.88741851369
2015-05-17 "P7" 300 232810.06 776.033533333333
2015-05-18 "P7" 147 114725.4 780.444897959184
2015-05-19 "P7" 276 212741.02 770.800797101449
2015-05-20 "P7" 284 220071.72 774.900422535211
2015-05-21 "P7" 706 538927.34 763.353172804533
2015-05-22 "P7" 1338 1031427.54 770.872600896861
2015-05-23 "P7" 888 681928.17 767.937128378378
2015-05-24 "P7" 280 217199.41 775.712178571429
2015-05-25 "P7" 236 186763.84 791.37220338983
2015-05-26 "P7" 2070 1542740.95 745.285483091787
2015-05-27 "P7" 3621 2694018.64 743.998519745927
2015-05-28 "P7" 624 467156.76 748.648653846154
2015-05-29 "P7" 143 113041 790.496503496503
2015-05-30 "P7" 125 99164 793.312
2015-05-31 "P7" 64 53608.75 837.63671875
2015-06-01 "P7" 206 166619.3 808.831553398058
2015-06-02 "P7" 310 246134.47 793.982161290323
2015-06-03 "P7" 310 245323 791.364516129032
2015-06-04 "P7" 278 221083.3 795.263669064748
2015-06-05 "P7" 319 253073.45 793.333699059561
2015-06-06 "P7" 240 190540.88 793.920333333333
2015-06-07 "P7" 234 186388.4 796.531623931624
2015-06-08 "P7" 687 514316.42 748.641077147016
2015-06-09 "P7" 739 549990.04 744.23550744249
2015-06-10 "P7" 320 254984.7 796.8271875
2015-06-11 "P7" 857 643693.6 751.101050175029
2015-06-12 "P7" 849 632542.98 745.044734982332
2015-06-13 "P7" 784 584896.28 746.041173469388
2015-06-14 "P7" 522 389330.2 745.843295019157
2015-06-15 "P7" 888 662716.52 746.302387387387
2015-06-16 "P7" 1712 1268946.57 741.20710864486
2015-06-17 "P7" 2166 1605902.87 741.414067405356
2015-06-18 "P7" 2388 1769257.18 740.894966499162
2015-06-19 "P7" 1051 778678.37 740.892835394862
2015-06-20 "P7" 649 477501.73 735.749969183359
2015-06-21 "P7" 522 386694.16 740.793409961686
2015-06-22 "P7" 225 177155.87 787.359422222222
2015-06-23 "P7" 783 588586.63 751.707062579821
2015-06-24 "P7" 1802 1344047.33 745.864223085461
2015-06-25 "P7" 2271 1691812.73 744.963773667988
2015-06-26 "P7" 1293 955471.48 738.957061098221
2015-06-27 "P7" 303 218501.13 721.125841584158
2015-06-28 "P7" 120 93977.77 783.148083333333
2015-06-29 "P7" 1229 917807.68 746.792253864931
2015-06-30 "P7" 1342 998920.81 744.352317436662
2015-07-01 "P7" 225 178754.42 794.464088888889
2015-07-02 "P7" 1358 997314.76 734.399675994109
2015-07-03 "P7" 524 386522.25 737.637881679389
2015-07-04 "P7" 889 664158.64 747.085084364454
2015-07-05 "P7" 828 618381.93 746.838079710145
2015-07-06 "P7" 295 230247.64 780.500474576271
2015-07-07 "P7" 1095 793792.5 724.924657534247
2015-07-08 "P7" 899 669687.66 744.925094549499
2015-07-09 "P7" 543 409114.02 753.432817679558
2015-07-10 "P7" 546 409010.85 749.104120879121
2015-07-11 "P7" 592 442048.58 746.703682432433
2015-07-12 "P7" 510 381435.79 747.91331372549
2015-07-13 "P7" 388 290493.97 748.695798969072
2015-07-14 "P7" 660 491844.14 745.218393939394
2015-07-15 "P7" 1684 1251825.05 743.364043942993
2015-07-16 "P7" 1409 1049193.19 744.63675656494
2015-07-17 "P7" 1073 798897.1 744.545293569431
2015-07-18 "P7" 805 598509.86 743.49050931677
2015-07-19 "P7" 756 563680.2 745.60873015873
2015-07-20 "P7" 1283 957458.31 746.265245518317
2015-07-21 "P7" 773 577350.97 746.896468305304
2015-07-22 "P7" 269 201718.23 749.881895910781
2015-07-23 "P7" 487 361165.94 741.613839835729
2015-07-24 "P7" 719 535413.86 744.664617524339
2015-07-25 "P7" 551 409746.91 743.642304900181
2015-07-26 "P7" 416 309499.97 743.9903125
2015-07-27 "P7" 894 658931.3 737.059619686801
2015-07-28 "P7" 1091 779101.78 714.117121906508
2015-07-29 "P7" 506 369766.57 730.763972332016
2015-07-30 "P7" 915 670882.93 733.205387978142
2015-07-31 "P7" 728 543991.41 747.240947802198
2015-08-01 "P7" 218 167613.45 768.869036697248
2015-08-02 "P7" 92 69844.2 759.176086956522
2015-08-03 "P7" 257 192947.37 750.767976653696
2015-08-04 "P7" 501 372949.82 744.410818363274
2015-08-05 "P7" 285 212694.67 746.297087719298
2015-08-06 "P7" 511 381603.21 746.777318982388
2015-08-07 "P7" 462 344888.74 746.512424242424
2015-08-08 "P7" 403 301098.72 747.143225806452
2015-08-09 "P7" 228 170445.48 747.567894736842
2015-08-10 "P7" 521 388876.35 746.403742802303
2015-08-11 "P7" 398 296410.46 744.749899497487
2015-08-12 "P7" 233 172857.32 741.876909871245
2015-08-13 "P7" 196 145714.84 743.44306122449
2015-08-14 "P7" 190 140526.68 739.614105263158
2015-08-15 "P7" 157 116136.9 739.725477707006
2015-08-16 "P7" 134 98477.6 734.907462686567
2015-08-17 "P7" 250 185673.69 742.69476
2015-08-18 "P7" 2248 1542628.74 686.22274911032
2015-08-19 "P7" 5446 3713717.32 681.916511200881
2015-08-20 "P7" 3512 2408649.92 685.834259681093
2015-08-21 "P7" 492 353959.18 719.429227642276
2015-08-22 "P7" 79 59796.5 756.917721518987
2015-08-23 "P7" 86 63736.7 741.124418604651
2015-08-24 "P7" 179 131757.7 736.076536312849
2015-08-25 "P7" 151 110650.75 732.78642384106
2015-08-26 "P7" 88 65141.2 740.240909090909
2015-08-27 "P7" 56 43107.3 769.773214285714
2015-08-28 "P7" 42 32553.2 775.076190476191
2015-08-29 "P7" 40 30078.29 751.95725
2015-08-30 "P7" 36 27709.4 769.705555555556
2015-08-31 "P7" 920 638229.31 693.727510869565
2015-09-01 "P7" 2950 2041359.9 691.986406779661
2015-09-02 "P7" 3330 2273039.41 682.594417417418
2015-09-03 "P7" 1933 1332617.38 689.403714433523
2015-09-04 "P7" 1185 819906.65 691.904345991561
2015-09-05 "P7" 833 578764.56 694.795390156062
2015-09-06 "P7" 592 411362.62 694.869290540541
2015-09-07 "P7" 50 39030.15 780.603
2015-09-08 "P7" 91 71368.25 784.266483516484
2015-09-09 "P7" 800 556959.09 696.1988625
2015-09-10 "P7" 1429 992195.62 694.328635409377
2015-09-11 "P7" 1215 845054.97 695.51849382716
2015-09-12 "P7" 73 56272.91 770.861780821918
2015-09-13 "P7" 85 65653.08 772.389176470588
2015-09-14 "P7" 713 496491.7 696.341795231417
2015-09-15 "P7" 900 627070.44 696.744933333333
2015-09-16 "P7" 695 483278.8 695.365179856115
2015-09-17 "P7" 734 509848.75 694.616825613079
2015-09-18 "P7" 647 449352.15 694.516460587326
2015-09-19 "P7" 700 487820.28 696.886114285714
2015-09-20 "P7" 780 544695.75 698.327884615385
2015-09-21 "P7" 104 80858.2 777.482692307692
2015-09-22 "P7" 940 652780.75 694.447606382979
2015-09-23 "P7" 2591 1778357.14 686.35937475878
2015-09-24 "P7" 1958 1340305.61 684.527890704801
2015-09-25 "P7" 60 47282.1 788.035
2015-09-26 "P7" 166 118819.77 715.781746987952
2015-09-27 "P7" 207 147625.41 713.166231884058
2015-09-28 "P7" 369 257316.1 697.333604336043
2015-09-29 "P7" 729 508172.71 697.081906721536
2015-09-30 "P7" 963 670801.37 696.574631360332
2015-10-01 "P7" 1837 1264071.43 688.117272727273
2015-10-02 "P7" 1469 1011629.29 688.651660993873
2015-10-03 "P7" 107 80656.24 753.796635514019
2015-10-04 "P7" 54 42656.9 789.942592592593
2015-10-05 "P7" 68 53513.3 786.960294117647
2015-10-06 "P7" 100 78720.95 787.2095
2015-10-07 "P7" 184 139517.82 758.249021739131
2015-10-08 "P7" 173 130454.59 754.072774566474
2015-10-09 "P7" 186 137301.59 738.180591397849
2015-10-10 "P7" 117 86003.96 735.076581196581
2015-10-11 "P7" 18 14142.05 785.669444444444
2015-10-12 "P7" 26 20754 798.230769230769
2015-10-13 "P7" 643 450124.62 700.038289269051
2015-10-14 "P7" 1729 1204280.31 696.518397917872
