"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-09-23 "P9" 541 211176.5 390.344731977819
2015-09-24 "P9" 415 161653.24 389.525879518072
2015-09-25 "P9" 58 23658.07 407.89775862069
2015-09-26 "P9" 39 15575.14 399.362564102564
2015-09-27 "P9" 46 18382.42 399.617826086956
2015-09-28 "P9" 244 92941.97 380.909713114754
2015-09-29 "P9" 515 194851.3 378.352038834951
2015-09-30 "P9" 513 194363.3 378.875828460039
2015-10-01 "P9" 65 26604.01 409.292461538462
2015-10-02 "P9" 39 16293.54 417.783076923077
2015-10-03 "P9" 170 66430.6 390.768235294118
2015-10-04 "P9" 84 33383.78 397.425952380952
2015-10-05 "P9" 139 55184.76 397.012661870504
2015-10-06 "P9" 50 20680.04 413.6008
2015-10-07 "P9" 259 102240.78 394.752046332046
2015-10-08 "P9" 370 145435.84 393.069837837838
2015-10-09 "P9" 175 68196.03 389.6916
2015-10-10 "P9" 129 50488.05 391.380232558139
2015-10-11 "P9" 87 33981.02 390.586436781609
2015-10-12 "P9" 110 43095.77 391.779727272727
2015-10-13 "P9" 328 124848.79 380.636554878049
2015-10-14 "P9" 590 223206.99 378.31693220339
