"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-03-12 "P6" 17 30822.08 1813.06352941176
2015-03-13 "P6" 14 25245.54 1803.25285714286
2015-03-14 "P6" 8 14211.96 1776.495
2015-03-15 "P6" 11 19788.55 1798.95909090909
2015-03-16 "P6" 14 25005.6 1786.11428571429
2015-03-17 "P6" 16 28893.6 1805.85
2015-03-18 "P6" 8 15222.29 1902.78625
2015-03-19 "P6" 12 21037.13 1753.09416666667
2015-03-20 "P6" 13 22783.85 1752.60384615385
2015-03-21 "P6" 12 20984.57 1748.71416666667
2015-03-22 "P6" 10 17486.92 1748.692
2015-03-23 "P6" 13 22732.99 1748.69153846154
2015-03-24 "P6" 8 13989.24 1748.655
2015-03-25 "P6" 6 10698.81 1783.135
2015-03-26 "P6" 7 12522.8 1788.97142857143
2015-03-27 "P6" 2 3534.88 1767.44
2015-03-28 "P6" 14 24525.92 1751.85142857143
2015-03-29 "P6" 13 24636.81 1895.13923076923
2015-03-30 "P6" 9 16050.05 1783.33888888889
2015-03-31 "P6" 8 14481.67 1810.20875
2015-04-01 "P6" 10 17689.19 1768.919
2015-04-02 "P6" 9 15700.79 1744.53222222222
2015-04-03 "P6" 7 12522.09 1788.87
2015-04-04 "P6" 11 20160.95 1832.81363636364
2015-04-05 "P6" 7 12508.87 1786.98142857143
2015-04-06 "P6" 7 12508.9 1786.98571428571
2015-04-07 "P6" 19 33937.61 1786.19
2015-04-08 "P6" 11 19646.57 1786.05181818182
2015-04-09 "P6" 11 19646.5 1786.04545454545
2015-04-10 "P6" 7 12501.61 1785.94428571429
2015-04-11 "P6" 14 25016.77 1786.91214285714
2015-04-12 "P6" 5 8916.87 1783.374
2015-04-13 "P6" 17 30363.71 1786.10058823529
2015-04-14 "P6" 11 19644.73 1785.88454545455
2015-04-15 "P6" 22 38514.86 1750.67545454545
2015-04-16 "P6" 21 36728 1748.95238095238
2015-04-17 "P6" 13 22893.15 1761.01153846154
2015-04-18 "P6" 5 8925 1785
2015-04-19 "P6" 9 16178.5 1797.61111111111
2015-04-20 "P6" 18 32107.49 1783.74944444444
2015-04-21 "P6" 10 17829.8 1782.98
2015-04-22 "P6" 8 14262.39 1782.79875
2015-04-23 "P6" 9 16044.48 1782.72
2015-04-24 "P6" 9 16044.41 1782.71222222222
2015-04-25 "P6" 2 3538 1769
2015-04-26 "P6" 6 10614 1769
2015-04-27 "P6" 3 5307 1769
2015-04-28 "P6" 11 19569 1779
2015-04-29 "P6" 13 23126.99 1778.99923076923
2015-04-30 "P6" 15 26504.96 1766.99733333333
2015-05-01 "P6" 3 5330.97 1776.99
2015-05-02 "P6" 10 17744.85 1774.485
2015-05-03 "P6" 7 12417.86 1773.98
2015-05-04 "P6" 22 39032.66 1774.21181818182
2015-05-05 "P6" 12 21274.41 1772.8675
2015-05-06 "P6" 16 28350.61 1771.913125
2015-05-07 "P6" 9 16055.79 1783.97666666667
2015-05-08 "P6" 14 25185.98 1798.99857142857
2015-05-09 "P6" 6 10793.97 1798.995
2015-05-10 "P6" 1 1799 1799
2015-05-11 "P6" 8 14391.67 1798.95875
2015-05-12 "P6" 9 16239.56 1804.39555555556
2015-05-13 "P6" 7 12693 1813.28571428571
2015-05-14 "P6" 5 9225 1845
2015-05-15 "P6" 10 18468.95 1846.895
2015-05-16 "P6" 2 3686.9 1843.45
2015-05-17 "P6" 3 5513 1837.66666666667
2015-05-18 "P6" 9 16518.89 1835.43222222222
2015-05-19 "P6" 6 11000.78 1833.46333333333
2015-05-20 "P6" 8 14655.59 1831.94875
2015-05-21 "P6" 6 10985.4 1830.9
2015-05-22 "P6" 9 16469.4 1829.93333333333
2015-05-23 "P6" 6 11329.95 1888.325
2015-05-24 "P6" 4 7315.99 1828.9975
2015-05-25 "P6" 5 9144.9 1828.98
2015-05-26 "P6" 5 9053 1810.6
2015-05-27 "P6" 13 23364 1797.23076923077
2015-05-28 "P6" 12 21564 1797
2015-05-29 "P6" 6 10782 1797
2015-05-30 "P6" 2 3593.98 1796.99
2015-05-31 "P6" 3 5390.7 1796.9
2015-06-01 "P6" 8 14567.13 1820.89125
2015-06-02 "P6" 14 24973.3 1783.80714285714
2015-06-03 "P6" 14 25161.75 1797.26785714286
2015-06-04 "P6" 10 18040.5 1804.05
2015-06-05 "P6" 19 34082 1793.78947368421
2015-06-06 "P6" 12 21453.65 1787.80416666667
2015-06-07 "P6" 7 12628.35 1804.05
2015-06-08 "P6" 22 39226.5 1783.02272727273
2015-06-09 "P6" 14 24780.17 1770.01214285714
2015-06-10 "P6" 9 16145.8 1793.97777777778
2015-06-11 "P6" 11 19588.49 1780.77181818182
2015-06-12 "P6" 8 14224.23 1778.02875
2015-06-13 "P6" 9 15828.2 1758.68888888889
2015-06-14 "P6" 10 17578.97 1757.897
2015-06-15 "P6" 6 10546.85 1757.80833333333
2015-06-16 "P6" 12 21082.28 1756.85666666667
2015-06-17 "P6" 8 14051.38 1756.4225
2015-06-18 "P6" 4 7023.06 1755.765
2015-06-19 "P6" 3 5267.25 1755.75
2015-06-20 "P6" 6 10470.7 1745.11666666667
2015-06-21 "P6" 4 6961.58 1740.395
2015-06-22 "P6" 6 10529.4 1754.9
2015-06-23 "P6" 11 19125.53 1738.68454545455
2015-06-24 "P6" 10 17528.1 1752.81
2015-06-25 "P6" 7 12437.04 1776.72
2015-06-26 "P6" 4 7106.88 1776.72
2015-06-27 "P6" 2 3534.1 1767.05
2015-06-28 "P6" 1 1764.9 1764.9
2015-06-29 "P6" 8 14117.54 1764.6925
2015-06-30 "P6" 2 3528.55 1764.275
2015-07-01 "P6" 3 5290.8 1763.6
2015-07-02 "P6" 5 8816.78 1763.356
2015-07-03 "P6" 3 5289.84 1763.28
2015-07-04 "P6" 2 3526.56 1763.28
2015-07-05 "P6" 2 3513.4 1756.7
2015-07-06 "P6" 2 3513.4 1756.7
2015-07-07 "P6" 1 1754.99 1754.99
2015-07-08 "P6" 3 5234.78 1744.92666666667
2015-07-09 "P6" 2 3509.5 1754.75
2015-07-10 "P6" 1 1698.34 1698.34
2015-07-11 "P6" 2 3397.92 1698.96
2015-07-12 "P6" 3 5096.88 1698.96
2015-07-13 "P6" 3 5096.87 1698.95666666667
2015-07-14 "P6" 1 1698 1698
2015-07-15 "P6" 7 11884.73 1697.81857142857
2015-07-16 "P6" 9 15279.15 1697.68333333333
2015-07-17 "P6" 4 7060.51 1765.1275
2015-07-18 "P6" 7 12063.52 1723.36
2015-07-19 "P6" 4 6790.52 1697.63
2015-07-20 "P6" 5 8577.86 1715.572
2015-07-21 "P6" 12 20614.13 1717.84416666667
2015-07-22 "P6" 7 11882.21 1697.45857142857
2015-07-23 "P6" 6 10184.32 1697.38666666667
2015-07-24 "P6" 7 11971.49 1710.21285714286
2015-07-25 "P6" 12 19482.78 1623.565
2015-07-26 "P6" 21 33782.07 1608.67
2015-07-27 "P6" 10 16386.58 1638.658
2015-07-28 "P6" 5 8821.01 1764.202
2015-07-29 "P6" 10 17806.28 1780.628
2015-07-30 "P6" 4 6834.33 1708.5825
2015-07-31 "P6" 6 10804.81 1800.80166666667
2015-08-01 "P6" 3 5426.97 1808.99
2015-08-02 "P6" 1 1808.99 1808.99
2015-08-03 "P6" 3 5203.65 1734.55
2015-08-04 "P6" 2 3376.33 1688.165
2015-08-05 "P6" 8 13424.93 1678.11625
2015-08-06 "P6" 11 18425.49 1675.04454545455
2015-08-07 "P6" 8 13415.91 1676.98875
2015-08-08 "P6" 1 1676.99 1676.99
2015-08-09 "P6" 6 10062 1677
2015-08-10 "P6" 8 13738 1717.25
2015-08-11 "P6" 10 17071 1707.1
2015-08-12 "P6" 7 11718 1674
2015-08-13 "P6" 2 3673 1836.5
2015-08-14 "P6" 8 13392 1674
2015-08-15 "P6" 1 1674 1674
2015-08-16 "P6" 6 10044 1674
2015-08-17 "P6" 11 18413.79 1673.98090909091
2015-08-18 "P6" 16 27261.79 1703.861875
2015-08-19 "P6" 14 23547.84 1681.98857142857
2015-08-20 "P6" 5 8404.74 1680.948
2015-08-21 "P6" 3 5021.67 1673.89
2015-08-22 "P6" 3 4847.68 1615.89333333333
2015-08-23 "P6" 3 5076.71 1692.23666666667
2015-08-24 "P6" 6 9521.46 1586.91
2015-08-25 "P6" 8 13587.69 1698.46125
2015-08-26 "P6" 3 4775.75 1591.91666666667
2015-08-27 "P6" 3 4775.54 1591.84666666667
2015-08-28 "P6" 6 9688.75 1614.79166666667
2015-08-29 "P6" 2 3133.65 1566.825
2015-08-30 "P6" 1 1633.75 1633.75
2015-08-31 "P6" 12 17998.8 1499.9
2015-09-01 "P6" 8 12133.05 1516.63125
2015-09-02 "P6" 4 6931.75 1732.9375
2015-09-03 "P6" 3 5631.75 1877.25
2015-09-04 "P6" 5 8309.25 1661.85
2015-09-05 "P6" 2 3358 1679
2015-09-06 "P6" 1 1679 1679
2015-09-07 "P6" 2 3357.96 1678.98
2015-09-08 "P6" 11 16499.89 1499.99
2015-09-09 "P6" 14 20999.86 1499.99
2015-09-10 "P6" 20 29999.8 1499.99
2015-09-11 "P6" 22 33376.36 1517.10727272727
2015-09-12 "P6" 18 26566.2 1475.9
2015-09-13 "P6" 13 19234.88 1479.60615384615
2015-09-14 "P6" 24 35445.49 1476.89541666667
2015-09-15 "P6" 14 21182.01 1513.00071428571
2015-09-16 "P6" 22 33133.65 1506.075
2015-09-17 "P6" 20 29486.86 1474.343
2015-09-18 "P6" 10 14739.24 1473.924
2015-09-19 "P6" 2 2999.98 1499.99
2015-09-21 "P6" 4 5999.96 1499.99
2015-09-22 "P6" 10 14999.02 1499.902
2015-09-23 "P6" 382 532176.65 1393.13259162304
2015-09-24 "P6" 256 355539.6 1388.8265625
2015-09-25 "P6" 14 20934.92 1495.35142857143
2015-09-26 "P6" 13 19389.84 1491.52615384615
2015-09-27 "P6" 5 7450.98 1490.196
2015-09-28 "P6" 21 31197.04 1485.57333333333
2015-09-29 "P6" 21 30679 1460.90476190476
2015-09-30 "P6" 36 52804 1466.77777777778
2015-10-01 "P6" 16 23504 1469
2015-10-02 "P6" 22 32337.99 1469.90863636364
2015-10-03 "P6" 12 17508 1459
2015-10-04 "P6" 14 20766.1 1483.29285714286
2015-10-05 "P6" 23 33977.1 1477.2652173913
2015-10-06 "P6" 13 19407.05 1492.85
2015-10-07 "P6" 14 20827.98 1487.71285714286
2015-10-08 "P6" 15 22485 1499
2015-10-09 "P6" 14 20908 1493.42857142857
2015-10-10 "P6" 8 11679 1459.875
2015-10-11 "P6" 11 16043.08 1458.46181818182
2015-10-12 "P6" 15 21874.15 1458.27666666667
2015-10-13 "P6" 20 29190.28 1459.514
2015-10-14 "P6" 5 7289.77 1457.954
