"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-05-30 "P4" 11 6074.07 552.188181818182
2015-05-31 "P4" 18 9918 551
2015-06-01 "P4" 45 24441.25 543.138888888889
2015-06-02 "P4" 59 31650.65 536.451694915254
2015-06-03 "P4" 61 32718.97 536.376557377049
2015-06-04 "P4" 31 16307.93 526.062258064516
2015-06-05 "P4" 21 11353.4 540.638095238095
2015-06-06 "P4" 13 7045.4 541.953846153846
2015-06-07 "P4" 9 4855.59 539.51
2015-06-08 "P4" 15 7879.1 525.273333333333
2015-06-09 "P4" 12 6348.44 529.036666666667
2015-06-10 "P4" 78 40358.69 517.419102564103
2015-06-11 "P4" 64 33264.63 519.75984375
2015-06-12 "P4" 21 11304 538.285714285714
2015-06-13 "P4" 26 13925.69 535.603461538462
2015-06-14 "P4" 21 11577.5 551.309523809524
2015-06-15 "P4" 51 26382.36 517.301176470588
2015-06-16 "P4" 40 20416.4 510.41
2015-06-17 "P4" 33 16853.8 510.721212121212
2015-06-18 "P4" 53 26545.84 500.864905660377
2015-06-19 "P4" 168 83237.87 495.463511904762
2015-06-20 "P4" 192 93747.13 488.266302083333
2015-06-21 "P4" 158 78505.17 496.868164556962
2015-06-22 "P4" 160 79760 498.5
2015-06-23 "P4" 157 78213.34 498.174140127389
2015-06-24 "P4" 99 49358.4 498.569696969697
2015-06-25 "P4" 53 26247.41 495.234150943396
2015-06-26 "P4" 59 29224.64 495.332881355932
2015-06-27 "P4" 49 23918.57 488.134081632653
2015-06-28 "P4" 59 28990.11 491.357796610169
2015-06-29 "P4" 49 24370.26 497.352244897959
2015-06-30 "P4" 54 26670.36 493.895555555556
2015-07-01 "P4" 106 52421.1 494.538679245283
2015-07-02 "P4" 163 80516.69 493.967423312883
2015-07-03 "P4" 307 152199.94 495.765276872964
2015-07-04 "P4" 14 7172.65 512.332142857143
2015-07-05 "P4" 7 3631.38 518.768571428571
2015-07-06 "P4" 16 8441.28 527.58
2015-07-07 "P4" 13 7080.97 544.69
2015-07-08 "P4" 8 4357.5 544.6875
2015-07-09 "P4" 9 4940.91 548.99
2015-07-10 "P4" 8 4383.32 547.915
2015-07-11 "P4" 5 2723.25 544.65
2015-07-12 "P4" 8 4357.2 544.65
2015-07-13 "P4" 2 1138.9 569.45
2015-07-14 "P4" 1 569.9 569.9
2015-07-15 "P4" 4 2277.8 569.45
2015-07-16 "P4" 5 2846.8 569.36
2015-07-17 "P4" 3 1709.7 569.9
2015-07-18 "P4" 1 569.9 569.9
2015-07-19 "P4" 1 569.9 569.9
2015-07-20 "P4" 3 1699.7 566.566666666667
2015-07-21 "P4" 7 3928.4 561.2
2015-07-22 "P4" 5 2799.5 559.9
2015-07-23 "P4" 8 4270.34 533.7925
2015-07-24 "P4" 10 5463.55 546.355
2015-07-25 "P4" 6 3308.85 551.475
2015-07-26 "P4" 8 4563.69 570.46125
2015-07-27 "P4" 4 2159.6 539.9
2015-07-28 "P4" 5 2801.45 560.29
2015-07-29 "P4" 17 9116.69 536.275882352941
2015-07-30 "P4" 1 540.55 540.55
2015-07-31 "P4" 1 540.55 540.55
2015-08-01 "P4" 3 1676.27 558.756666666667
2015-08-02 "P4" 4 2271.44 567.86
2015-08-03 "P4" 6 3407.16 567.86
2015-08-04 "P4" 7 3999.64 571.377142857143
2015-08-05 "P4" 5 2841.61 568.322
2015-08-06 "P4" 6 3503.4 583.9
2015-08-07 "P4" 8 4596.34 574.5425
2015-08-08 "P4" 4 2192 548
2015-08-09 "P4" 11 6028 548
2015-08-10 "P4" 6 3278 546.333333333333
2015-08-11 "P4" 8 4363.96 545.495
2015-08-12 "P4" 7 3808 544
2015-08-13 "P4" 11 6084 553.090909090909
2015-08-14 "P4" 16 8729 545.5625
2015-08-15 "P4" 4 2144.1 536.025
2015-08-16 "P4" 9 4896 544
2015-08-17 "P4" 9 4822.3 535.811111111111
2015-08-18 "P4" 20 10178 508.9
2015-08-19 "P4" 37 18536.95 500.998648648649
2015-08-20 "P4" 25 12538.15 501.526
2015-08-21 "P4" 42 20995.8 499.9
2015-08-22 "P4" 9 4511.3 501.255555555556
2015-08-23 "P4" 11 5535.5 503.227272727273
2015-08-24 "P4" 18 9010.4 500.577777777778
2015-08-25 "P4" 21 10522.3 501.061904761905
2015-08-26 "P4" 19 9705.3 510.805263157895
2015-08-27 "P4" 28 14168.34 506.012142857143
2015-08-28 "P4" 10 4980 498
2015-08-29 "P4" 5 2788.1 557.62
2015-08-30 "P4" 7 3983 569
2015-08-31 "P4" 28 14989.7 535.346428571429
2015-09-01 "P4" 37 19675.47 531.769459459459
2015-09-02 "P4" 46 24324.74 528.798695652174
2015-09-03 "P4" 59 31579.6 535.247457627119
2015-09-04 "P4" 23 12284.55 534.110869565217
2015-09-05 "P4" 220 98662.09 448.464045454545
2015-09-06 "P4" 308 136159.96 442.077792207792
2015-09-07 "P4" 301 132568.89 440.428205980066
2015-09-08 "P4" 19 10243 539.105263157895
2015-09-09 "P4" 20 10599 529.95
2015-09-10 "P4" 18 9546.1 530.338888888889
2015-09-11 "P4" 249 128533.54 516.198955823293
2015-09-12 "P4" 36 18384.39 510.6775
2015-09-13 "P4" 34 17454.82 513.377058823529
2015-09-14 "P4" 9 4655.8 517.311111111111
2015-09-15 "P4" 11 6051 550.090909090909
2015-09-16 "P4" 38 18995 499.868421052632
2015-09-17 "P4" 32 15936 498
2015-09-18 "P4" 24 12094 503.916666666667
2015-09-19 "P4" 6 3403 567.166666666667
2015-09-20 "P4" 17 8466 498
2015-09-21 "P4" 42 20847 496.357142857143
2015-09-22 "P4" 489 209281.33 427.9781799591
2015-09-23 "P4" 1510 636063.8 421.234304635762
2015-09-24 "P4" 1253 538274 429.588188347965
2015-09-25 "P4" 47 23624.59 502.65085106383
2015-09-26 "P4" 30 14956.82 498.560666666667
2015-09-27 "P4" 18 8968.77 498.265
2015-09-28 "P4" 37 18209.02 492.135675675676
2015-09-29 "P4" 36 17765.7 493.491666666667
2015-09-30 "P4" 47 23166.1 492.895744680851
2015-10-01 "P4" 35 17241.2 492.605714285714
2015-10-02 "P4" 18 8802 489
2015-10-03 "P4" 39 19084.2 489.338461538462
2015-10-04 "P4" 22 10930.46 496.839090909091
2015-10-05 "P4" 112 55139.05 492.312946428571
2015-10-06 "P4" 65 31717.62 487.963384615385
2015-10-07 "P4" 37 18193.84 491.725405405405
2015-10-08 "P4" 47 22958.99 488.48914893617
2015-10-09 "P4" 33 15893.44 481.619393939394
2015-10-10 "P4" 52 24486.82 470.900384615385
2015-10-11 "P4" 42 19776.36 470.865714285714
2015-10-12 "P4" 63 29685.66 471.200952380952
2015-10-13 "P4" 62 29181.37 470.667258064516
2015-10-14 "P4" 43 20410.1 474.653488372093
