"PROD_ID","DATE_ORDER","QTY_ORDER","REVENUE","day","month","week","PROD_PRICE"
"P5",2015-07-25,1,935,7,7,30,935
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-31,1,911.24,6,7,31,911.24
"P5",2015-07-18,1,749,7,7,29,749
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-18,1,749,7,7,29,749
"P5",2015-07-15,1,749,4,7,29,749
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-19,1,829,1,7,29,829
"P5",2015-07-18,1,749,7,7,29,749
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-08-11,1,839,3,8,32,839
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-23,1,799,5,7,30,799
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-25,1,935,7,7,30,935
"P5",2015-07-14,1,749,3,7,28,749
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-08-02,1,978.99,1,8,31,978.99
"P5",2015-07-24,1,839,6,7,30,839
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-08-19,1,646.1,4,8,34,646.1
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-07-07,1,710,3,7,27,710
"P5",2015-07-18,1,749,7,7,29,749
"P5",2015-07-18,1,829,7,7,29,829
"P5",2015-07-23,1,799,5,7,30,799
"P5",2015-07-25,1,978.9,7,7,30,978.9
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-27,1,839,2,7,30,839
"P5",2015-07-20,1,674.1,2,7,29,674.1
"P5",2015-07-22,1,719.1,4,7,30,719.1
"P5",2015-07-26,1,929.9,1,7,30,929.9
"P5",2015-07-19,1,829,1,7,29,829
"P5",2015-07-23,1,799,5,7,30,799
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-09-20,1,789,1,9,38,789
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-09-05,1,789,7,9,36,789
"P5",2015-09-03,1,749,5,9,36,749
"P5",2015-10-02,1,735.79,6,10,40,735.79
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-09-05,1,789,7,9,36,789
"P5",2015-09-02,1,677.84,4,9,36,677.84
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-09-06,1,789,1,9,36,789
"P5",2015-09-06,1,789,1,9,36,789
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-09-11,1,779,6,9,37,779
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-09-02,1,674.1,4,9,36,674.1
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-09-03,1,749,5,9,36,749
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-26,2,1498,4,8,35,749
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-09-02,1,677.84,4,9,36,677.84
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-08-19,1,710,4,8,34,710
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-21,1,880.59,6,8,34,880.59
"P5",2015-08-30,1,878.87,1,8,35,878.87
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,674.1,4,8,34,674.1
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-19,2,1498,4,8,34,749
"P5",2015-08-20,1,646.1,5,8,34,646.1
"P5",2015-09-14,1,789,2,9,37,789
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-18,1,710,3,8,33,710
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,710,4,8,34,710
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,710,4,8,34,710
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,2,1498,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-09-23,1,776.67,4,9,39,776.67
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-09-03,1,749,5,9,36,749
"P5",2015-08-19,1,639,4,8,34,639
"P5",2015-08-20,1,710,5,8,34,710
"P5",2015-08-19,2,1498,4,8,34,749
"P5",2015-08-19,1,674.1,4,8,34,674.1
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-19,1,646.1,4,8,34,646.1
"P5",2015-08-21,1,880.65,6,8,34,880.65
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-31,1,880.69,2,8,35,880.69
"P5",2015-08-19,2,1292.2,4,8,34,646.1
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-24,1,674.1,2,8,34,674.1
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-18,4,2996,3,8,33,749
"P5",2015-08-18,2,1498,3,8,33,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-21,1,880.64,6,8,34,880.64
"P5",2015-08-20,1,674.1,5,8,34,674.1
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-09-22,1,699,3,9,38,699
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-10-01,1,662.21,5,10,40,662.21
"P5",2015-08-19,1,639,4,8,34,639
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,674.1,4,8,34,674.1
"P5",2015-09-02,1,677.84,4,9,36,677.84
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-10-05,1,735.79,2,10,40,735.79
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-09-14,1,789,2,9,37,789
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-09-09,1,789,4,9,37,789
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-19,1,710,4,8,34,710
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-21,1,880.69,6,8,34,880.69
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-28,1,878.89,6,8,35,878.89
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-20,1,710,5,8,34,710
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-25,2,1423.1,3,8,34,711.55
"P5",2015-09-03,1,749,5,9,36,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-20,1,710,5,8,34,710
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-28,1,878.89,6,8,35,878.89
"P5",2015-08-20,1,646.1,5,8,34,646.1
"P5",2015-08-20,1,639,5,8,34,639
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-20,1,710,5,8,34,710
"P5",2015-09-23,1,776.67,4,9,39,776.67
"P5",2015-08-19,1,710,4,8,34,710
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-21,1,815.32,6,8,34,815.32
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-09-07,1,789,2,9,36,789
"P5",2015-08-21,1,880.64,6,8,34,880.64
"P5",2015-08-21,1,1199,6,8,34,1199
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-21,1,880.62,6,8,34,880.62
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-09-15,1,822.89,3,9,37,822.89
"P5",2015-08-21,5,5995,6,8,34,1199
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-28,1,878.91,6,8,35,878.91
"P5",2015-08-31,2,1498,2,8,35,749
"P5",2015-09-03,1,749,5,9,36,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-08-19,2,1498,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-19,1,639,4,8,34,639
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-26,1,749,4,8,35,749
"P5",2015-08-20,1,674.1,5,8,34,674.1
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-20,1,681.59,5,8,34,681.59
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-09-02,1,749,4,9,36,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-17,2,1498,6,7,29,749
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-18,1,829,7,7,29,829
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-08-05,1,905,4,8,32,905
"P5",2015-10-03,1,735.79,7,10,40,735.79
"P5",2015-07-27,1,839,2,7,30,839
"P5",2015-08-10,1,839,2,8,32,839
"P5",2015-07-27,1,839,2,7,30,839
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-21,1,829,3,7,29,829
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-27,1,839,2,7,30,839
"P5",2015-07-15,1,749,4,7,29,749
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-21,1,759.05,3,7,29,759.05
"P5",2015-08-06,1,959.2,5,8,32,959.2
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-07-15,1,749,4,7,29,749
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-08-06,1,959.2,5,8,32,959.2
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-08-18,1,681.59,3,8,33,681.59
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-08-18,1,681.59,3,8,33,681.59
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-22,1,759.05,4,7,30,759.05
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-08-06,1,888,5,8,32,888
"P5",2015-08-13,1,849,5,8,33,849
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-09-24,1,706.77,5,9,39,706.77
"P5",2015-07-21,1,829,3,7,29,829
"P5",2015-07-16,1,711.55,5,7,29,711.55
"P5",2015-08-18,1,674.1,3,8,33,674.1
"P5",2015-07-08,1,749,4,7,28,749
"P5",2015-07-25,1,911.24,7,7,30,911.24
"P5",2015-07-10,1,749,6,7,28,749
"P5",2015-07-23,1,719.1,5,7,30,719.1
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-07-31,1,978,6,7,31,978
"P5",2015-07-13,1,749,2,7,28,749
"P5",2015-08-20,1,710,5,8,34,710
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,674.1,5,8,34,674.1
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-07-23,1,799,5,7,30,799
"P5",2015-09-03,1,749,5,9,36,749
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-09-10,1,779,5,9,37,779
"P5",2015-08-13,1,849,5,8,33,849
"P5",2015-08-13,1,849,5,8,33,849
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-10-12,1,779,2,10,41,779
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,710,5,8,34,710
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-09-14,1,789,2,9,37,789
"P5",2015-09-25,1,759.05,6,9,39,759.05
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-06,1,882,5,8,32,882
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-09-01,1,749,3,9,35,749
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-18,1,674.1,3,8,33,674.1
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-18,1,681.59,3,8,33,681.59
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-18,1,674.1,3,8,33,674.1
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-30,1,878.88,1,8,35,878.88
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-13,1,959.2,5,8,33,959.2
"P5",2015-08-19,1,710,4,8,34,710
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-19,1,674.1,4,8,34,674.1
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-28,1,878.89,6,8,35,878.89
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-23,1,880.68,1,8,34,880.68
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-08,1,839,7,8,32,839
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-19,1,639,4,8,34,639
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-07-16,3,2247,5,7,29,749
"P5",2015-07-27,1,928.9,2,7,30,928.9
"P5",2015-07-19,1,829,1,7,29,829
"P5",2015-07-20,1,829,2,7,29,829
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-16,1,749,5,7,29,749
"P5",2015-07-22,1,759.05,4,7,30,759.05
"P5",2015-07-27,1,839,2,7,30,839
"P5",2015-07-20,1,829,2,7,29,829
"P5",2015-07-18,1,749,7,7,29,749
"P5",2015-07-23,1,799,5,7,30,799
"P5",2015-07-27,1,913,2,7,30,913
"P5",2015-07-26,1,929.9,1,7,30,929.9
"P5",2015-07-15,1,749,4,7,29,749
"P5",2015-07-26,1,929.9,1,7,30,929.9
"P5",2015-07-21,2,1658,3,7,29,829
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-27,1,928,2,7,30,928
"P5",2015-08-05,1,905,4,8,32,905
"P5",2015-07-14,1,749,3,7,28,749
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-08-20,1,674.1,5,8,34,674.1
"P5",2015-08-15,1,881,7,8,33,881
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-07-21,1,829,3,7,29,829
"P5",2015-07-16,1,749,5,7,29,749
"P5",2015-08-06,1,882,5,8,32,882
"P5",2015-07-18,1,829,7,7,29,829
"P5",2015-09-20,1,789,1,9,38,789
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-09-23,1,776.67,4,9,39,776.67
"P5",2015-09-05,1,789,7,9,36,789
"P5",2015-09-05,1,789,7,9,36,789
"P5",2015-07-22,1,799,4,7,30,799
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-07-23,1,799,5,7,30,799
"P5",2015-08-21,1,880.65,6,8,34,880.65
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-18,1,710,3,8,33,710
"P5",2015-09-24,1,776.67,5,9,39,776.67
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-09-11,1,779,6,9,37,779
"P5",2015-08-25,1,749,3,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-07-11,1,749,7,7,28,749
"P5",2015-09-24,1,776.67,5,9,39,776.67
"P5",2015-08-18,1,681.59,3,8,33,681.59
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-03,1,959.2,2,8,31,959.2
"P5",2015-08-04,1,998.99,3,8,31,998.99
"P5",2015-07-21,1,799,3,7,29,799
"P5",2015-08-18,1,749,3,8,33,749
"P5",2015-07-06,1,749,2,7,27,749
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-21,1,749,6,8,34,749
"P5",2015-09-03,1,699.9,5,9,36,699.9
"P5",2015-09-04,1,749.55,6,9,36,749.55
"P5",2015-08-28,1,878.9,6,8,35,878.9
"P5",2015-08-07,1,839,6,8,32,839
"P5",2015-09-10,1,779,5,9,37,779
"P5",2015-08-18,1,681.59,3,8,33,681.59
"P5",2015-08-07,1,882,6,8,32,882
"P5",2015-08-18,3,2247,3,8,33,749
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-09-23,1,776.67,4,9,39,776.67
"P5",2015-08-07,1,839,6,8,32,839
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-31,1,749,2,8,35,749
"P5",2015-08-19,1,681.59,4,8,34,681.59
"P5",2015-08-20,2,1498,5,8,34,749
"P5",2015-08-20,2,1423.1,5,8,34,711.55
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-08-20,1,710,5,8,34,710
"P5",2015-07-08,1,749,4,7,28,749
"P5",2015-09-07,1,749.55,2,9,36,749.55
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-07-17,1,749,6,7,29,749
"P5",2015-08-19,1,749,4,8,34,749
"P5",2015-09-11,1,733.22,6,9,37,733.22
"P5",2015-08-20,1,749,5,8,34,749
"P5",2015-08-24,1,749,2,8,34,749
"P5",2015-10-05,1,662.21,2,10,40,662.21
"P5",2015-09-11,1,779,6,9,37,779
"P5",2015-09-23,1,776.67,4,9,39,776.67
"P5",2015-09-22,1,898.99,3,9,38,898.99
"P5",2015-09-14,1,789,2,9,37,789
"P5",2015-09-24,1,776.67,5,9,39,776.67
"P5",2015-09-19,1,732.22,7,9,38,732.22
"P5",2015-09-20,1,789,1,9,38,789
