"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-06-13 "P8" 13 6743 518.692307692308
2015-06-14 "P8" 9 4575 508.333333333333
2015-06-15 "P8" 84 40236 479
2015-06-16 "P8" 96 45299.03 471.864895833333
2015-06-17 "P8" 83 39388.17 474.556265060241
2015-06-18 "P8" 81 38357.64 473.551111111111
2015-06-19 "P8" 23 11307.44 491.627826086957
2015-06-20 "P8" 31 14705.25 474.362903225806
2015-06-21 "P8" 21 10044.19 478.294761904762
2015-06-22 "P8" 27 13191 488.555555555556
2015-06-23 "P8" 77 36475.85 473.712337662338
2015-06-24 "P8" 61 29075.3 476.644262295082
2015-06-25 "P8" 74 35208.89 475.795810810811
2015-06-26 "P8" 75 35475.37 473.004933333333
2015-06-27 "P8" 86 39522.29 459.561511627907
2015-06-28 "P8" 65 30414.11 467.909384615385
2015-06-29 "P8" 38 18202 479
2015-06-30 "P8" 58 27482.62 473.838275862069
2015-07-01 "P8" 45 21430.88 476.241777777778
2015-07-02 "P8" 118 54476.67 461.666694915254
2015-07-03 "P8" 104 47425.55 456.014903846154
2015-07-04 "P8" 76 36236.35 476.794078947368
2015-07-05 "P8" 46 21607.68 469.732173913043
2015-07-06 "P8" 26 12620.11 485.388846153846
2015-07-07 "P8" 149 67681.62 454.239060402685
2015-07-08 "P8" 156 71418.95 457.813782051282
2015-07-09 "P8" 19 9058.92 476.785263157895
2015-07-10 "P8" 23 10706.93 465.518695652174
2015-07-11 "P8" 23 10639 462.565217391304
2015-07-12 "P8" 23 10510.94 456.997391304348
2015-07-13 "P8" 65 29430.42 452.775692307692
2015-07-14 "P8" 68 31002.6 455.920588235294
2015-07-15 "P8" 44 20024.64 455.105454545455
2015-07-16 "P8" 34 15470.67 455.019705882353
2015-07-17 "P8" 45 20488.85 455.307777777778
2015-07-18 "P8" 35 15868.87 453.396285714286
2015-07-19 "P8" 35 15890.59 454.016857142857
2015-07-20 "P8" 68 30836.12 453.472352941176
2015-07-21 "P8" 58 26384.84 454.911034482759
2015-07-22 "P8" 51 23131.58 453.560392156863
2015-07-23 "P8" 50 22197.13 443.9426
2015-07-24 "P8" 48 21231.52 442.323333333333
2015-07-25 "P8" 31 13539.71 436.764838709677
2015-07-26 "P8" 32 13931.43 435.3571875
2015-07-27 "P8" 84 37149.44 442.255238095238
2015-07-28 "P8" 65 28467.04 437.954461538462
2015-07-29 "P8" 235 99007.97 421.310510638298
2015-07-30 "P8" 390 161884.89 415.089461538462
2015-07-31 "P8" 286 121549.68 424.998881118881
2015-08-01 "P8" 61 26286.29 430.922786885246
2015-08-02 "P8" 36 15871.92 440.886666666667
2015-08-03 "P8" 38 17053.22 448.768947368421
2015-08-04 "P8" 42 19178.85 456.639285714286
2015-08-05 "P8" 70 31526.06 450.372285714286
2015-08-06 "P8" 145 64923.41 447.747655172414
2015-08-07 "P8" 108 48169.96 446.018148148148
2015-08-08 "P8" 17 7589.62 446.448235294118
2015-08-09 "P8" 30 13579.28 452.642666666667
2015-08-10 "P8" 39 17764.48 455.499487179487
2015-08-11 "P8" 27 12260.99 454.110740740741
2015-08-12 "P8" 36 16113.12 447.586666666667
2015-08-13 "P8" 12 5438 453.166666666667
2015-08-14 "P8" 18 8182 454.555555555556
2015-08-15 "P8" 18 8132.1 451.783333333333
2015-08-16 "P8" 17 7733 454.882352941176
2015-08-17 "P8" 24 10876 453.166666666667
2015-08-18 "P8" 695 258064.53 371.315870503597
2015-08-19 "P8" 1812 674246.67 372.100811258278
2015-08-20 "P8" 1092 411511.39 376.841932234432
2015-08-21 "P8" 1547 582261.99 376.381376858436
2015-08-22 "P8" 60 26874.16 447.902666666667
2015-08-23 "P8" 58 25727.59 443.579137931034
2015-08-24 "P8" 43 19464.59 452.66488372093
2015-08-25 "P8" 36 16010.68 444.741111111111
2015-08-26 "P8" 42 18025.11 429.169285714286
2015-08-27 "P8" 142 56976.7 401.244366197183
2015-08-28 "P8" 92 36744.79 399.399891304348
2015-08-29 "P8" 80 32157.06 401.96325
2015-08-30 "P8" 102 40788.55 399.887745098039
2015-08-31 "P8" 444 166115.57 374.134166666667
2015-09-01 "P8" 1002 376623.76 375.872015968064
2015-09-02 "P8" 995 368965.37 370.819467336683
2015-09-03 "P8" 77 34654.44 450.057662337662
2015-09-04 "P8" 37 16368.59 442.394324324324
2015-09-05 "P8" 39 17356.25 445.032051282051
2015-09-06 "P8" 32 14033.38 438.543125
2015-09-07 "P8" 45 19875 441.666666666667
2015-09-08 "P8" 56 24705.07 441.161964285714
2015-09-09 "P8" 63 27819.87 441.585238095238
2015-09-10 "P8" 52 22957.1 441.482692307692
2015-09-11 "P8" 48 21107.05 439.730208333333
2015-09-12 "P8" 53 23467.2 442.777358490566
2015-09-13 "P8" 46 20264.1 440.523913043478
2015-09-14 "P8" 52 22490.1 432.501923076923
2015-09-15 "P8" 837 317109.3 378.864157706093
2015-09-16 "P8" 876 331385.59 378.294052511416
2015-09-17 "P8" 221 86184.25 389.973981900452
2015-09-18 "P8" 669 252974.51 378.138281016442
2015-09-19 "P8" 339 128894.65 380.220206489675
2015-09-20 "P8" 763 288786.63 378.488374836173
2015-09-21 "P8" 130 52266.55 402.050384615385
2015-09-22 "P8" 236 94282.43 399.501822033898
2015-09-23 "P8" 466 184435.92 395.785236051502
2015-09-24 "P8" 273 106044.05 388.439743589744
2015-09-25 "P8" 163 65140.47 399.634785276074
2015-09-26 "P8" 93 37107.28 399.003010752688
2015-09-27 "P8" 100 39842.15 398.4215
2015-09-28 "P8" 402 152022.94 378.166517412935
2015-09-29 "P8" 741 280497.3 378.538866396761
2015-09-30 "P8" 651 246759.34 379.046605222734
2015-10-01 "P8" 138 56335.56 408.228695652174
2015-10-02 "P8" 114 47706.5 418.478070175439
2015-10-03 "P8" 220 85735.4 389.706363636364
2015-10-04 "P8" 119 47056.67 395.434201680672
2015-10-05 "P8" 367 146027.08 397.893950953678
2015-10-06 "P8" 189 77971.64 412.54835978836
2015-10-07 "P8" 393 155411.69 395.449592875318
2015-10-08 "P8" 755 295837.63 391.837920529801
2015-10-09 "P8" 505 197436.26 390.962891089109
2015-10-10 "P8" 252 98692.09 391.635277777778
2015-10-11 "P8" 179 70013.89 391.13905027933
2015-10-12 "P8" 259 101139.29 390.499189189189
2015-10-13 "P8" 560 212966.46 380.29725
2015-10-14 "P8" 915 346060.92 378.208655737705
