"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-06-20 "P5" 6 5158.95 859.825
2015-06-21 "P5" 4 3439.31 859.8275
2015-06-22 "P5" 7 6018.95 859.85
2015-06-23 "P5" 43 34321 798.162790697674
2015-06-24 "P5" 38 30746.21 809.110789473684
2015-06-25 "P5" 45 36152.34 803.385333333333
2015-06-26 "P5" 36 28728 798
2015-06-27 "P5" 22 17821.99 810.090454545455
2015-06-28 "P5" 30 24737.97 824.599
2015-06-29 "P5" 27 21546 798
2015-06-30 "P5" 32 25444 795.125
2015-07-01 "P5" 23 18299 795.608695652174
2015-07-02 "P5" 43 34587.73 804.365813953488
2015-07-03 "P5" 12 10068 839
2015-07-04 "P5" 12 10068 839
2015-07-05 "P5" 9 7551 839
2015-07-06 "P5" 380 277618.28 730.574421052631
2015-07-07 "P5" 554 409362.18 738.920902527076
2015-07-08 "P5" 441 337904.12 766.222494331066
2015-07-09 "P5" 390 291633.99 747.779461538462
2015-07-10 "P5" 412 307504.52 746.370194174757
2015-07-11 "P5" 159 127148.73 799.677547169811
2015-07-12 "P5" 99 78210.19 790.001919191919
2015-07-13 "P5" 175 135369.61 773.540628571428
2015-07-14 "P5" 325 245589.28 755.659323076923
2015-07-15 "P5" 327 245480.5 750.704892966361
2015-07-16 "P5" 146 110385.9 756.067808219178
2015-07-17 "P5" 195 146835.13 753.000666666667
2015-07-18 "P5" 90 72300.97 803.344111111111
2015-07-19 "P5" 58 47586.2 820.451724137931
2015-07-20 "P5" 31 26059.1 840.616129032258
2015-07-21 "P5" 136 110122.95 809.727573529412
2015-07-22 "P5" 103 82505.59 801.025145631068
2015-07-23 "P5" 47 38231.25 813.43085106383
2015-07-24 "P5" 17 15116.9 889.229411764706
2015-07-25 "P5" 12 11072.42 922.701666666667
2015-07-26 "P5" 6 5488.5 914.75
2015-07-27 "P5" 18 15625.6 868.088888888889
2015-07-28 "P5" 7 6591.7 941.671428571429
2015-07-29 "P5" 6 5533.99 922.331666666667
2015-07-30 "P5" 3 2796.98 932.326666666667
2015-07-31 "P5" 4 3847.22 961.805
2015-08-01 "P5" 3 2934.99 978.33
2015-08-02 "P5" 2 1957.98 978.99
2015-08-03 "P5" 4 3874.4 968.6
2015-08-04 "P5" 3 2975.98 991.993333333333
2015-08-05 "P5" 7 6380.99 911.57
2015-08-06 "P5" 12 10777.4 898.116666666667
2015-08-07 "P5" 14 12247.4 874.814285714286
2015-08-08 "P5" 12 10068 839
2015-08-09 "P5" 15 12585 839
2015-08-10 "P5" 18 15102 839
2015-08-11 "P5" 3 2527 842.333333333333
2015-08-12 "P5" 6 5294 882.333333333333
2015-08-13 "P5" 9 7901.2 877.911111111111
2015-08-14 "P5" 3 2647 882.333333333333
2015-08-15 "P5" 3 2643 881
2015-08-16 "P5" 4 3477 869.25
2015-08-17 "P5" 5 4390 878
2015-08-18 "P5" 466 336678.01 722.485
2015-08-19 "P5" 1424 1033152.98 725.528778089888
2015-08-20 "P5" 811 593441.36 731.740271270037
2015-08-21 "P5" 150 120533.84 803.558933333333
2015-08-22 "P5" 11 8880 807.272727272727
2015-08-23 "P5" 25 20173.48 806.9392
2015-08-24 "P5" 338 252225.75 746.230029585799
2015-08-25 "P5" 419 311881.73 744.347804295943
2015-08-26 "P5" 316 235433.17 745.04167721519
2015-08-27 "P5" 24 20004.94 833.539166666667
2015-08-28 "P5" 21 18537.2 882.72380952381
2015-08-29 "P5" 9 7909.93 878.881111111111
2015-08-30 "P5" 16 14061.94 878.87125
2015-08-31 "P5" 321 241419.89 752.086884735202
2015-09-01 "P5" 1031 757128.76 734.363491755577
2015-09-02 "P5" 1138 828174.53 727.745632688928
2015-09-03 "P5" 703 518240.81 737.184651493599
2015-09-04 "P5" 225 175648.04 780.657955555556
2015-09-05 "P5" 175 137474.45 785.568285714286
2015-09-06 "P5" 133 104347.22 784.565563909774
2015-09-07 "P5" 162 126447.12 780.537777777778
2015-09-08 "P5" 207 162178.95 783.473188405797
2015-09-09 "P5" 205 161252.05 786.595365853658
2015-09-10 "P5" 283 219904.73 777.04851590106
2015-09-11 "P5" 326 252673.52 775.072147239264
2015-09-12 "P5" 160 124532.26 778.326625
2015-09-13 "P5" 138 108661.08 787.399130434783
2015-09-14 "P5" 170 133696.05 786.447352941176
2015-09-15 "P5" 48 39389.25 820.609375
2015-09-16 "P5" 33 27602.25 836.431818181818
2015-09-17 "P5" 27 22814.3 844.974074074074
2015-09-18 "P5" 23 19574.96 851.085217391304
2015-09-19 "P5" 102 79983.84 784.155294117647
2015-09-20 "P5" 110 86451.45 785.922272727273
2015-09-21 "P5" 17 13738.3 808.135294117647
2015-09-22 "P5" 198 153027.68 772.867070707071
2015-09-23 "P5" 445 336402.59 755.960876404494
2015-09-24 "P5" 479 364516.32 760.994405010438
2015-09-25 "P5" 104 81695.98 785.538269230769
2015-09-26 "P5" 90 70784.86 786.498444444444
2015-09-27 "P5" 85 67806.1 797.718823529412
2015-09-28 "P5" 96 76416.11 796.001145833333
2015-09-29 "P5" 137 108672.67 793.231167883212
2015-09-30 "P5" 342 254394.3 743.84298245614
2015-10-01 "P5" 679 481996.49 709.862282768778
2015-10-02 "P5" 569 407846.95 716.778471001757
2015-10-03 "P5" 446 318739.87 714.663385650224
2015-10-04 "P5" 349 256196.44 734.087220630372
2015-10-05 "P5" 403 295172.63 732.438287841191
2015-10-06 "P5" 103 81013.3 786.536893203884
2015-10-07 "P5" 214 161795.22 756.052429906542
2015-10-08 "P5" 437 322172.03 737.235766590389
2015-10-09 "P5" 264 196927.08 745.935909090909
2015-10-10 "P5" 100 76652.1 766.521
2015-10-11 "P5" 57 44208.25 775.583333333333
2015-10-12 "P5" 123 95544.35 776.783333333333
2015-10-13 "P5" 171 128612.35 752.119005847953
2015-10-14 "P5" 353 263696.96 747.016883852691
