"PROD_ID","DATE_ORDER","QTY_ORDER","REVENUE","day","month","week","PROD_PRICE"
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-03-04,1,1499,4,3,10,1499
"P3",2015-04-04,1,1388.89,7,4,14,1388.89
"P3",2015-03-08,1,1424.05,1,3,10,1424.05
"P3",2015-03-12,1,1349.1,5,3,11,1349.1
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-03-07,1,1424.05,7,3,10,1424.05
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-09,1,1424.05,2,3,10,1424.05
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-10,1,1499,3,3,10,1499
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-09,1,1424.05,2,3,10,1424.05
"P3",2015-03-07,1,1352.95,7,3,10,1352.95
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-04-03,1,1390.99,6,4,14,1390.99
"P3",2015-04-18,1,1299,7,4,16,1299
"P3",2015-03-16,2,2998,2,3,11,1499
"P3",2015-03-18,1,1499,4,3,12,1499
"P3",2015-03-17,1,1499,3,3,11,1499
"P3",2015-03-16,1,1499,2,3,11,1499
"P3",2015-03-16,1,1499,2,3,11,1499
"P3",2015-03-20,1,1399,6,3,12,1399
"P3",2015-03-09,1,1424.05,2,3,10,1424.05
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-03-16,1,1499,2,3,11,1499
"P3",2015-04-19,1,1349,1,4,16,1349
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-16,1,1499,2,3,11,1499
"P3",2015-03-17,1,1499,3,3,11,1499
"P3",2015-03-18,1,1499,4,3,12,1499
"P3",2015-03-09,1,1424.05,2,3,10,1424.05
"P3",2015-03-12,1,1499,5,3,11,1499
"P3",2015-03-14,1,1499,7,3,11,1499
"P3",2015-03-09,1,1424.05,2,3,10,1424.05
"P3",2015-03-23,1,1399,2,3,12,1399
"P3",2015-03-16,1,1499,2,3,11,1499
"P3",2015-03-05,1,1499,5,3,10,1499
"P3",2015-03-28,1,1368.94,7,3,13,1368.94
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-20,1,1399,6,3,12,1399
"P3",2015-03-18,1,1499,4,3,12,1499
"P3",2015-04-06,1,1388.89,2,4,14,1388.89
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-04-05,1,1459,1,4,14,1459
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-13,1,1499,6,3,11,1499
"P3",2015-03-16,1,1364,2,3,11,1364
"P3",2015-04-04,1,1388.89,7,4,14,1388.89
"P3",2015-03-31,1,1389.9,3,3,13,1389.9
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-04-08,1,1368.98,4,4,15,1368.98
"P3",2015-04-10,1,1299,6,4,15,1299
"P3",2015-03-13,1,1499,6,3,11,1499
"P3",2015-04-08,1,1368.98,4,4,15,1368.98
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-09,1,1424.05,2,3,10,1424.05
"P3",2015-03-17,1,1309.9,3,3,11,1309.9
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-03-17,1,1364,3,3,11,1364
"P3",2015-03-19,1,1499,5,3,12,1499
"P3",2015-04-08,1,1368.99,4,4,15,1368.99
"P3",2015-03-08,1,1281.65,1,3,10,1281.65
"P3",2015-03-27,1,1378.99,6,3,13,1378.99
"P3",2015-03-13,1,1484.91,6,3,11,1484.91
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-17,1,1364,3,3,11,1364
"P3",2015-03-19,1,1364,5,3,12,1364
"P3",2015-03-13,1,1499,6,3,11,1499
"P3",2015-03-16,1,1499,2,3,11,1499
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-04-26,1,1269.95,1,4,17,1269.95
"P3",2015-03-12,1,1349.1,5,3,11,1349.1
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-18,1,1364,4,3,12,1364
"P3",2015-03-09,1,1424.05,2,3,10,1424.05
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-03-17,1,1364,3,3,11,1364
"P3",2015-03-24,1,1399,3,3,12,1399
"P3",2015-03-07,1,1400,7,3,10,1400
"P3",2015-03-05,1,1424.05,5,3,10,1424.05
"P3",2015-03-01,1,1499,1,3,9,1499
"P3",2015-03-01,1,1499,1,3,9,1499
"P3",2015-02-06,1,1499,6,2,6,1499
"P3",2015-03-01,1,1499,1,3,9,1499
"P3",2015-02-06,1,1499,6,2,6,1499
"P3",2015-03-01,1,1364.09,1,3,9,1364.09
"P3",2015-03-15,1,1499,1,3,11,1499
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-20,1,1399,6,3,12,1399
"P3",2015-02-13,1,1499,6,2,7,1499
"P3",2015-03-02,1,1499,2,3,9,1499
"P3",2015-02-07,1,1499,7,2,6,1499
"P3",2015-03-18,1,1499,4,3,12,1499
"P3",2015-03-07,1,1424.05,7,3,10,1424.05
"P3",2015-03-10,1,1499,3,3,10,1499
"P3",2015-02-07,1,1499,7,2,6,1499
"P3",2015-02-27,1,1499,6,2,9,1499
"P3",2015-02-10,1,1499,3,2,6,1499
"P3",2015-02-13,1,1499,6,2,7,1499
"P3",2015-02-09,1,1499,2,2,6,1499
"P3",2015-02-15,1,1499,1,2,7,1499
"P3",2015-03-28,1,1368.94,7,3,13,1368.94
"P3",2015-02-19,1,1499,5,2,8,1499
"P3",2015-02-18,1,1364.09,4,2,8,1364.09
"P3",2015-02-27,1,1499,6,2,9,1499
"P3",2015-03-07,1,1352.95,7,3,10,1352.95
"P3",2015-02-15,1,1349.1,1,2,7,1349.1
"P3",2015-02-18,2,2998,4,2,8,1499
"P3",2015-02-12,1,1349.1,5,2,7,1349.1
"P3",2015-02-18,1,1499,4,2,8,1499
"P3",2015-03-05,1,1499,5,3,10,1499
"P3",2015-02-20,1,1424.05,6,2,8,1424.05
"P3",2015-02-10,1,1499,3,2,6,1499
"P3",2015-02-10,1,1499,3,2,6,1499
"P3",2015-02-08,1,1499,1,2,6,1499
"P3",2015-02-19,1,1499,5,2,8,1499
"P3",2015-02-15,1,1349.1,1,2,7,1349.1
"P3",2015-03-01,1,1499,1,3,9,1499
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-03-08,1,1424.05,1,3,10,1424.05
"P3",2015-03-02,1,1499,2,3,9,1499
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-02-18,1,1499,4,2,8,1499
"P3",2015-02-09,1,1499,2,2,6,1499
"P3",2015-03-18,1,1499,4,3,12,1499
"P3",2015-04-08,1,1368.99,4,4,15,1368.99
"P3",2015-03-30,1,1389.9,2,3,13,1389.9
"P3",2015-02-26,1,1499,5,2,9,1499
"P3",2015-02-20,1,1499,6,2,8,1499
"P3",2015-03-20,1,1399,6,3,12,1399
"P3",2015-03-25,1,1394.99,4,3,13,1394.99
"P3",2015-03-18,1,1364,4,3,12,1364
"P3",2015-02-27,1,1499,6,2,9,1499
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-04-03,1,1391,6,4,14,1391
"P3",2015-02-21,1,1499,7,2,8,1499
"P3",2015-03-01,1,1499,1,3,9,1499
"P3",2015-03-02,1,1499,2,3,9,1499
"P3",2015-03-21,1,1399,7,3,12,1399
"P3",2015-02-25,1,1499,4,2,9,1499
"P3",2015-03-19,1,1364,5,3,12,1364
"P3",2015-03-19,1,1364,5,3,12,1364
"P3",2015-03-28,1,1368.94,7,3,13,1368.94
"P3",2015-03-20,2,2798,6,3,12,1399
"P3",2015-03-31,1,1388.89,3,3,13,1388.89
"P3",2015-03-02,1,1499,2,3,9,1499
"P3",2015-03-26,1,1378.99,5,3,13,1378.99
"P3",2015-04-01,1,1388.89,4,4,14,1388.89
"P3",2015-03-12,1,1349.1,5,3,11,1349.1
"P3",2015-02-28,1,1227.68,7,2,9,1227.68
"P3",2015-03-21,1,1394.99,7,3,12,1394.99
"P3",2015-04-06,1,1388.85,2,4,14,1388.85
"P3",2015-02-27,1,1499,6,2,9,1499
"P3",2015-03-30,1,1368.9,2,3,13,1368.9
"P3",2015-04-09,1,1368.95,5,4,15,1368.95
"P3",2015-03-21,1,1399,7,3,12,1399
"P3",2015-02-21,1,1499,7,2,8,1499
"P3",2015-03-08,1,1424.05,1,3,10,1424.05
"P3",2015-03-10,1,1349.1,3,3,10,1349.1
"P3",2015-03-12,1,1349.1,5,3,11,1349.1
"P3",2015-02-24,1,1499,3,2,8,1499
"P3",2015-03-30,1,1368.94,2,3,13,1368.94
"P3",2015-03-18,1,1499,4,3,12,1499
"P3",2015-02-27,1,1499,6,2,9,1499
"P3",2015-04-06,1,1419,2,4,14,1419
"P3",2015-04-02,1,1391,5,4,14,1391
"P3",2015-04-08,1,1368.95,4,4,15,1368.95
"P3",2015-05-19,1,1299,3,5,20,1299
"P3",2015-05-17,1,1279,1,5,20,1279
"P3",2015-05-18,1,1299,2,5,20,1299
"P3",2015-05-14,1,1234.05,5,5,20,1234.05
"P3",2015-05-21,1,1169.1,5,5,21,1169.1
"P3",2015-05-16,1,1287.89,7,5,20,1287.89
"P3",2015-05-11,1,1299,2,5,19,1299
"P3",2015-05-16,1,1287.89,7,5,20,1287.89
"P3",2015-05-24,1,1299,1,5,21,1299
"P3",2015-05-17,1,1234.05,1,5,20,1234.05
"P3",2015-05-11,1,1299,2,5,19,1299
"P3",2015-06-03,1,1278.96,4,6,23,1278.96
"P3",2015-05-11,1,1288.97,2,5,19,1288.97
"P3",2015-05-12,1,1287.98,3,5,19,1287.98
"P3",2015-07-21,1,1098,3,7,29,1098
"P3",2015-05-15,1,1234.05,6,5,20,1234.05
"P3",2015-05-14,1,1234.05,5,5,20,1234.05
"P3",2015-05-20,1,1299,4,5,21,1299
"P3",2015-05-14,1,1287.98,5,5,20,1287.98
"P3",2015-05-17,1,1299,1,5,20,1299
"P3",2015-05-15,1,1234.05,6,5,20,1234.05
"P3",2015-05-23,1,1349.1,7,5,21,1349.1
"P3",2015-05-18,1,1299,2,5,20,1299
"P3",2015-05-18,1,1234.05,2,5,20,1234.05
"P3",2015-06-03,1,1278.96,4,6,23,1278.96
"P3",2015-04-29,1,1299,4,4,18,1299
"P3",2015-05-12,1,1287.98,3,5,19,1287.98
"P3",2015-05-19,1,1052.19,3,5,20,1052.19
"P3",2015-05-19,1,1358.08,3,5,20,1358.08
"P3",2015-05-12,1,1287.98,3,5,19,1287.98
"P3",2015-05-19,1,1419,3,5,20,1419
"P3",2015-06-02,1,1278.97,3,6,22,1278.97
"P3",2015-05-15,1,1234.05,6,5,20,1234.05
"P3",2015-05-24,1,1169.1,1,5,21,1169.1
"P3",2015-05-14,1,1299,5,5,20,1299
"P3",2015-02-16,1,1499,2,2,7,1499
"P3",2015-02-21,1,1499,7,2,8,1499
"P3",2015-02-21,1,1499,7,2,8,1499
"P3",2015-05-17,1,1234.05,1,5,20,1234.05
"P3",2015-06-01,1,1278.99,2,6,22,1278.99
"P3",2015-04-27,1,1499,2,4,17,1499
"P3",2015-05-22,1,1344,6,5,21,1344
"P3",2015-05-08,1,1299,6,5,19,1299
"P3",2015-06-16,1,1278.84,3,6,24,1278.84
"P3",2015-05-24,1,1299,1,5,21,1299
"P3",2015-06-05,1,1278.93,6,6,23,1278.93
"P3",2015-04-30,1,1358.8,5,4,18,1358.8
"P3",2015-05-22,1,1343.99,6,5,21,1343.99
"P3",2015-06-02,1,1278.95,3,6,22,1278.95
"P3",2015-04-28,1,1499,3,4,17,1499
"P3",2015-05-23,1,1299,7,5,21,1299
"P3",2015-06-05,1,1278.93,6,6,23,1278.93
"P3",2015-05-13,1,1299,4,5,20,1299
"P3",2015-05-17,1,1279,1,5,20,1279
"P3",2015-05-18,1,1299,2,5,20,1299
"P3",2015-04-29,1,1169.1,4,4,18,1169.1
"P3",2015-05-17,1,1299,1,5,20,1299
"P3",2015-05-19,1,1234.05,3,5,20,1234.05
"P3",2015-05-17,1,1234.05,1,5,20,1234.05
"P3",2015-05-31,1,1279,1,5,22,1279
"P3",2015-05-27,1,1281.6,4,5,22,1281.6
"P3",2015-05-09,1,1287.98,7,5,19,1287.98
"P3",2015-05-23,1,1299,7,5,21,1299
"P3",2015-05-10,1,1288.97,1,5,19,1288.97
"P3",2015-05-14,1,1299,5,5,20,1299
"P3",2015-05-24,1,1234.05,1,5,21,1234.05
"P3",2015-04-18,1,1299,7,4,16,1299
"P3",2015-05-24,1,1234.05,1,5,21,1234.05
"P3",2015-04-29,1,1299,4,4,18,1299
"P3",2015-07-21,1,1098,3,7,29,1098
"P3",2015-05-24,1,1234.05,1,5,21,1234.05
"P3",2015-06-06,1,1278.93,7,6,23,1278.93
"P3",2015-05-15,1,1234.05,6,5,20,1234.05
"P3",2015-06-02,1,1278.95,3,6,22,1278.95
"P3",2015-05-23,1,1299,7,5,21,1299
"P3",2015-05-05,1,1358.43,3,5,18,1358.43
"P3",2015-06-06,1,1278.93,7,6,23,1278.93
"P3",2015-05-21,1,1234.05,5,5,21,1234.05
"P3",2015-05-17,1,1299,1,5,20,1299
"P3",2015-05-17,1,1279,1,5,20,1279
"P3",2015-06-20,1,1248.9,7,6,25,1248.9
"P3",2015-06-01,1,1278.99,2,6,22,1278.99
"P3",2015-05-12,1,1299,3,5,19,1299
"P3",2015-05-27,1,1199,4,5,22,1199
"P3",2015-05-22,1,1299,6,5,21,1299
"P3",2015-05-30,1,1281.6,7,5,22,1281.6
"P3",2015-04-30,1,1299,5,4,18,1299
"P3",2015-05-05,1,1299,3,5,18,1299
"P3",2015-05-19,1,1424.05,3,5,20,1424.05
"P3",2015-05-17,1,1279,1,5,20,1279
"P3",2015-06-23,1,1219.95,3,6,25,1219.95
"P3",2015-03-19,1,1399,5,3,12,1399
"P3",2015-02-24,1,1364.09,3,2,8,1364.09
"P3",2015-04-09,1,1368.97,5,4,15,1368.97
"P3",2015-02-28,1,1499,7,2,9,1499
"P3",2015-03-17,1,1364,3,3,11,1364
"P3",2015-03-08,1,1352.95,1,3,10,1352.95
"P3",2015-03-21,1,1399,7,3,12,1399
"P3",2015-03-23,1,1399,2,3,12,1399
"P3",2015-03-30,1,1368.94,2,3,13,1368.94
"P3",2015-03-30,1,1368.9,2,3,13,1368.9
"P3",2015-04-07,1,1388.78,3,4,14,1388.78
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-02-17,1,1499,3,2,7,1499
"P3",2015-04-06,1,1388.89,2,4,14,1388.89
"P3",2015-02-28,1,1499,7,2,9,1499
"P3",2015-02-28,1,1499,7,2,9,1499
"P3",2015-03-19,1,1399,5,3,12,1399
"P3",2015-04-13,1,1368.14,2,4,15,1368.14
"P3",2015-04-09,1,1368.75,5,4,15,1368.75
"P3",2015-04-11,1,1299,7,4,15,1299
"P3",2015-02-25,1,1499,4,2,9,1499
"P3",2015-04-12,1,1299,1,4,15,1299
"P3",2015-04-25,1,1269.99,7,4,17,1269.99
"P3",2015-04-18,1,1299,7,4,16,1299
"P3",2015-04-10,1,1299,6,4,15,1299
"P3",2015-03-30,1,1368.9,2,3,13,1368.9
"P3",2015-03-21,1,1399,7,3,12,1399
"P3",2015-04-10,1,1299,6,4,15,1299
"P3",2015-04-14,1,1368,3,4,15,1368
"P3",2015-03-12,1,1349.1,5,3,11,1349.1
"P3",2015-03-31,1,1388.89,3,3,13,1388.89
"P3",2015-04-08,1,1368.98,4,4,15,1368.98
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-04-14,1,1299,3,4,15,1299
"P3",2015-03-11,1,1349.1,4,3,11,1349.1
"P3",2015-03-16,1,1499,2,3,11,1499
"P3",2015-04-12,1,1299,1,4,15,1299
"P3",2015-04-08,1,1368.98,4,4,15,1368.98
"P3",2015-04-13,1,1368.18,2,4,15,1368.18
"P3",2015-03-19,1,1364,5,3,12,1364
"P3",2015-03-08,1,1352.95,1,3,10,1352.95
"P3",2015-02-28,1,1499,7,2,9,1499
"P3",2015-04-14,1,1349.1,3,4,15,1349.1
"P3",2015-04-03,1,1391,6,4,14,1391
"P3",2015-04-19,1,1349,1,4,16,1349
"P3",2015-04-12,1,1299,1,4,15,1299
"P3",2015-04-11,1,1299,7,4,15,1299
"P3",2015-04-21,1,1299,3,4,16,1299
"P3",2015-04-26,1,1269.96,1,4,17,1269.96
"P3",2015-04-14,1,1299,3,4,15,1299
"P3",2015-04-13,1,1299,2,4,15,1299
"P3",2015-04-21,1,1299,3,4,16,1299
"P3",2015-04-22,1,1287.99,4,4,17,1287.99
"P3",2015-04-21,1,1299,3,4,16,1299
"P3",2015-04-19,1,1299,1,4,16,1299
"P3",2015-04-18,1,1299,7,4,16,1299
"P3",2015-04-14,1,1299,3,4,15,1299
"P3",2015-04-18,1,1349,7,4,16,1349
"P3",2015-04-19,1,1299,1,4,16,1299
"P3",2015-04-18,1,1289,7,4,16,1289
"P3",2015-04-21,1,1299,3,4,16,1299
"P3",2015-04-14,1,1169.1,3,4,15,1169.1
"P3",2015-04-15,1,1367.85,4,4,16,1367.85
"P3",2015-04-11,1,1299,7,4,15,1299
"P3",2015-04-18,1,1289,7,4,16,1289
"P3",2015-05-20,1,1359,4,5,21,1359
"P3",2015-04-12,1,1299,1,4,15,1299
"P3",2015-04-17,1,1182.09,6,4,16,1182.09
"P3",2015-04-18,1,1299,7,4,16,1299
"P3",2015-04-24,1,1348.95,6,4,17,1348.95
"P3",2015-04-17,1,1367.65,6,4,16,1367.65
"P3",2015-04-15,1,1299,4,4,16,1299
"P3",2015-04-14,1,1299,3,4,15,1299
