"PROD_ID","DATE_ORDER","QTY_ORDER","REVENUE","day","month","week","PROD_PRICE"
"P1",2015-09-02,1,1424.05,4,9,36,1424.05
"P1",2015-09-15,1,1499,3,9,37,1499
"P1",2015-09-15,1,1499,3,9,37,1499
"P1",2015-09-11,1,1499,6,9,37,1499
"P1",2015-09-02,1,1499,4,9,36,1499
"P1",2015-09-02,1,1499,4,9,36,1499
"P1",2015-09-02,1,1424.05,4,9,36,1424.05
"P1",2015-09-02,1,1424.05,4,9,36,1424.05
"P1",2015-09-02,1,1424.05,4,9,36,1424.05
"P1",2015-09-24,1,1499,5,9,39,1499
"P1",2015-09-02,1,1424.05,4,9,36,1424.05
"P1",2015-09-27,1,1499,1,9,39,1499
"P1",2015-09-01,1,1424.05,3,9,35,1424.05
"P1",2015-09-29,1,1499,3,9,39,1499
"P1",2015-09-12,1,1499,7,9,37,1499
"P1",2015-09-14,1,1499,2,9,37,1499
"P1",2015-09-02,1,1499,4,9,36,1499
"P1",2015-09-02,1,1499,4,9,36,1499
"P1",2015-09-02,1,1499,4,9,36,1499
"P1",2015-09-02,1,1424.05,4,9,36,1424.05
"P1",2015-09-06,1,1499,1,9,36,1499
"P1",2015-09-05,1,1499,7,9,36,1499
"P1",2015-08-25,1,1349.1,3,8,34,1349.1
"P1",2015-09-02,1,1424.05,4,9,36,1424.05
"P1",2015-08-27,1,1499,5,8,35,1499
"P1",2015-08-24,1,1349.1,2,8,34,1349.1
"P1",2015-08-18,1,1499,3,8,33,1499
"P1",2015-08-23,1,1349.1,1,8,34,1349.1
"P1",2015-09-27,1,1499,1,9,39,1499
"P1",2015-09-27,1,1499,1,9,39,1499
"P1",2015-08-10,1,1499,2,8,32,1499
"P1",2015-07-30,1,1349.1,5,7,31,1349.1
"P1",2015-07-24,1,1499,6,7,30,1499
"P1",2015-07-30,1,1499,5,7,31,1499
"P1",2015-07-31,1,1499,6,7,31,1499
"P1",2015-08-05,1,1499,4,8,32,1499
"P1",2015-07-30,1,1499,5,7,31,1499
"P1",2015-07-30,1,1499,5,7,31,1499
"P1",2015-07-28,1,1499,3,7,30,1499
"P1",2015-07-28,1,1499,3,7,30,1499
"P1",2015-08-04,1,1499,3,8,31,1499
"P1",2015-07-26,1,1490.17,1,7,30,1490.17
"P1",2015-07-27,1,1499,2,7,30,1499
"P1",2015-07-30,1,1499,5,7,31,1499
"P1",2015-09-15,1,1499,3,9,37,1499
"P1",2015-09-15,1,1499,3,9,37,1499
"P1",2015-08-17,1,1499,2,8,33,1499
"P1",2015-08-13,1,1499,5,8,33,1499
"P1",2015-08-12,1,1499,4,8,33,1499
"P1",2015-07-21,1,1349.1,3,7,29,1349.1
"P1",2015-08-01,1,1499,7,8,31,1499
"P1",2015-07-24,1,1499,6,7,30,1499
"P1",2015-07-27,1,1499,2,7,30,1499
"P1",2015-07-30,1,1499,5,7,31,1499
"P1",2015-08-02,1,1499,1,8,31,1499
"P1",2015-07-30,1,1499,5,7,31,1499
"P1",2015-07-21,1,1499,3,7,29,1499
"P1",2015-07-28,1,1499,3,7,30,1499
"P1",2015-09-15,1,1499,3,9,37,1499
"P1",2015-09-01,1,1424.05,3,9,35,1424.05
"P1",2015-08-18,1,1499,3,8,33,1499
"P1",2015-08-21,1,1499,6,8,34,1499
"P1",2015-07-18,1,1499,7,7,29,1499
"P1",2015-07-22,1,1499,4,7,30,1499
"P1",2015-07-22,1,1499,4,7,30,1499
"P1",2015-07-31,1,1499,6,7,31,1499
"P1",2015-08-01,1,1499,7,8,31,1499
"P1",2015-08-14,1,1499,6,8,33,1499
"P1",2015-07-21,1,1499,3,7,29,1499
"P1",2015-08-07,1,1499,6,8,32,1499
"P1",2015-07-27,1,1499,2,7,30,1499
"P1",2015-07-27,1,1499,2,7,30,1499
"P1",2015-07-28,1,1499,3,7,30,1499
"P1",2015-07-23,1,1499,5,7,30,1499
"P1",2015-08-06,1,1499,5,8,32,1499
"P1",2015-08-02,1,1499,1,8,31,1499
"P1",2015-07-30,1,1499,5,7,31,1499
"P1",2015-07-22,1,1499,4,7,30,1499
"P1",2015-07-26,1,1499,1,7,30,1499
"P1",2015-07-25,1,1499,7,7,30,1499
"P1",2015-08-03,1,1499,2,8,31,1499
"P1",2015-08-06,1,1499,5,8,32,1499
"P1",2015-08-13,1,1499,5,8,33,1499
"P1",2015-08-08,1,1499,7,8,32,1499
"P1",2015-08-03,1,1499,2,8,31,1499
"P1",2015-08-06,1,1499,5,8,32,1499
"P1",2015-08-01,1,1499,7,8,31,1499
"P1",2015-08-20,1,1364.09,5,8,34,1364.09
"P1",2015-09-04,1,1499,6,9,36,1499
"P1",2015-08-09,1,1499,1,8,32,1499
"P1",2015-08-12,1,1499,4,8,33,1499
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-08-08,1,1499,7,8,32,1499
"P1",2015-08-08,1,1499,7,8,32,1499
"P1",2015-08-14,1,1499,6,8,33,1499
"P1",2015-08-06,1,1499,5,8,32,1499
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-04-06,1,1499,2,4,14,1499
"P1",2015-03-02,1,1362.5,2,3,9,1362.5
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-05,1,1362.5,5,3,10,1362.5
"P1",2015-03-08,1,1499,1,3,10,1499
"P1",2015-03-07,1,1399,7,3,10,1399
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-03,1,1499,3,3,9,1499
"P1",2015-03-03,1,1362.5,3,3,9,1362.5
"P1",2015-03-06,1,1499,6,3,10,1499
"P1",2015-03-06,1,1499,6,3,10,1499
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-07,1,1499,7,3,10,1499
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-04-04,1,1499,7,4,14,1499
"P1",2015-03-10,1,1362.5,3,3,10,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-03,1,1362.5,3,3,9,1362.5
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-04-21,1,1399,3,4,16,1399
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-05,1,1362.5,5,3,10,1362.5
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-03-07,1,1399,7,3,10,1399
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-07,1,1499,7,3,10,1499
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-10,1,1362.5,3,3,10,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-10,1,1499,3,3,10,1499
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-03,1,1362.5,3,3,9,1362.5
"P1",2015-03-09,1,1259.1,2,3,10,1259.1
"P1",2015-03-09,1,1399,2,3,10,1399
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-04-07,1,1449,3,4,14,1449
"P1",2015-03-05,1,1362.5,5,3,10,1362.5
"P1",2015-03-05,1,1362.5,5,3,10,1362.5
"P1",2015-03-10,1,1362.5,3,3,10,1362.5
"P1",2015-03-16,1,1362.5,2,3,11,1362.5
"P1",2015-03-05,1,1362.5,5,3,10,1362.5
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-16,1,1362.5,2,3,11,1362.5
"P1",2015-04-05,1,1499,1,4,14,1499
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-10,1,1362.5,3,3,10,1362.5
"P1",2015-02-11,1,1499,4,2,7,1499
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-02-26,1,1242.6,5,2,9,1242.6
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-04-13,1,1399,2,4,15,1399
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-03-11,1,1362.5,4,3,11,1362.5
"P1",2015-05-06,1,1399,4,5,19,1399
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-04-12,1,1399,1,4,15,1399
"P1",2015-03-10,1,1499,3,3,10,1499
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-17,1,1294.38,3,3,11,1294.38
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-25,1,1499,4,3,13,1499
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-10,1,1362.5,3,3,10,1362.5
"P1",2015-05-05,1,1499,3,5,18,1499
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-04-06,1,1499,2,4,14,1499
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-04-02,1,1399,5,4,14,1399
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-04-20,1,1399,2,4,16,1399
"P1",2015-03-16,1,1362.5,2,3,11,1362.5
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-17,1,1362.5,3,3,11,1362.5
"P1",2015-03-16,1,1362.5,2,3,11,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-17,1,1362.5,3,3,11,1362.5
"P1",2015-03-10,2,2998,3,3,10,1499
"P1",2015-03-17,1,1362.5,3,3,11,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-17,1,1362.5,3,3,11,1362.5
"P1",2015-04-08,1,1286.1,4,4,15,1286.1
"P1",2015-03-16,1,1499,2,3,11,1499
"P1",2015-03-17,1,1362.5,3,3,11,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-06,1,1399,6,3,10,1399
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-16,1,1362.5,2,3,11,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-14,1,1294.38,7,3,11,1294.38
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-20,1,1362.5,6,3,12,1362.5
"P1",2015-03-03,2,2725,3,3,9,1362.5
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-04-07,1,1499,3,4,14,1499
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-20,1,1362.5,6,3,12,1362.5
"P1",2015-03-01,1,1242.6,1,3,9,1242.6
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-04-07,1,1499,3,4,14,1499
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-04-07,1,1499,3,4,14,1499
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-02-26,1,1226.25,5,2,9,1226.25
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-21,1,1499,7,3,12,1499
"P1",2015-02-10,1,1349.1,3,2,6,1349.1
"P1",2015-02-20,1,1499,6,2,8,1499
"P1",2015-02-16,1,1499,2,2,7,1499
"P1",2015-02-20,1,1499,6,2,8,1499
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-02-05,1,1499,5,2,6,1499
"P1",2015-03-03,1,1362.5,3,3,9,1362.5
"P1",2015-02-06,1,1499,6,2,6,1499
"P1",2015-02-23,1,1214.19,2,2,8,1214.19
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-02-06,1,1349.1,6,2,6,1349.1
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-02-04,1,1499,4,2,6,1499
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-02-21,1,1499,7,2,8,1499
"P1",2015-02-04,1,1499,4,2,6,1499
"P1",2015-02-26,1,1362.5,5,2,9,1362.5
"P1",2015-03-24,1,1499,3,3,12,1499
"P1",2015-03-10,1,1362.5,3,3,10,1362.5
"P1",2015-02-05,1,1499,5,2,6,1499
"P1",2015-02-06,1,1424.05,6,2,6,1424.05
"P1",2015-02-05,1,1349.1,5,2,6,1349.1
"P1",2015-03-15,1,1347.51,1,3,11,1347.51
"P1",2015-02-05,1,1499,5,2,6,1499
"P1",2015-02-04,1,1499,4,2,6,1499
"P1",2015-03-02,1,1349.1,2,3,9,1349.1
"P1",2015-03-02,1,1499,2,3,9,1499
"P1",2015-02-27,1,1362.5,6,2,9,1362.5
"P1",2015-02-06,1,1499,6,2,6,1499
"P1",2015-02-06,1,1499,6,2,6,1499
"P1",2015-02-05,1,1499,5,2,6,1499
"P1",2015-02-06,1,1499,6,2,6,1499
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-02-09,1,1424.05,2,2,6,1424.05
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-02-11,1,1349.1,4,2,7,1349.1
"P1",2015-02-17,1,1499,3,2,7,1499
"P1",2015-02-07,1,1499,7,2,6,1499
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-03-05,1,1362.5,5,3,10,1362.5
"P1",2015-02-12,1,1499,5,2,7,1499
"P1",2015-02-11,1,1399,4,2,7,1399
"P1",2015-03-06,1,1499,6,3,10,1499
"P1",2015-02-18,1,1349.1,4,2,8,1349.1
"P1",2015-02-13,1,1424.05,6,2,7,1424.05
"P1",2015-02-18,1,1399,4,2,8,1399
"P1",2015-02-15,1,1499,1,2,7,1499
"P1",2015-02-23,1,1499,2,2,8,1499
"P1",2015-02-18,1,1499,4,2,8,1499
"P1",2015-02-20,1,1499,6,2,8,1499
"P1",2015-02-16,1,1499,2,2,7,1499
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-02-11,1,1499,4,2,7,1499
"P1",2015-03-03,1,1362.5,3,3,9,1362.5
"P1",2015-02-19,1,1499,5,2,8,1499
"P1",2015-02-07,1,1499,7,2,6,1499
"P1",2015-02-25,1,1499,4,2,9,1499
"P1",2015-02-11,1,1499,4,2,7,1499
"P1",2015-02-12,1,1399,5,2,7,1399
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-02-14,1,1499,7,2,7,1499
"P1",2015-02-12,1,1499,5,2,7,1499
"P1",2015-02-12,1,1499,5,2,7,1499
"P1",2015-02-14,1,1399,7,2,7,1399
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-09,1,1499,2,3,10,1499
"P1",2015-02-23,1,1499,2,2,8,1499
"P1",2015-02-16,1,1499,2,2,7,1499
"P1",2015-02-19,1,1499,5,2,8,1499
"P1",2015-02-22,1,1499,1,2,8,1499
"P1",2015-02-17,1,1499,3,2,7,1499
"P1",2015-02-10,1,1349.1,3,2,6,1349.1
"P1",2015-02-13,1,1399,6,2,7,1399
"P1",2015-02-18,1,1399,4,2,8,1399
"P1",2015-02-13,1,1499,6,2,7,1499
"P1",2015-02-19,1,1499,5,2,8,1499
"P1",2015-02-19,1,1499,5,2,8,1499
"P1",2015-02-23,1,1399,2,2,8,1399
"P1",2015-02-12,1,1259.1,5,2,7,1259.1
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-02,1,1362.5,2,3,9,1362.5
"P1",2015-03-01,1,1230.38,1,3,9,1230.38
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-03-04,1,1362.5,4,3,10,1362.5
"P1",2015-03-01,1,1499,1,3,9,1499
"P1",2015-02-26,1,1362.5,5,2,9,1362.5
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-04-10,1,1399,6,4,15,1399
"P1",2015-03-12,1,1362.5,5,3,11,1362.5
"P1",2015-03-22,1,1499,1,3,12,1499
"P1",2015-02-26,1,1180.48,5,2,9,1180.48
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-04-07,1,1449,3,4,14,1449
"P1",2015-03-21,1,1499,7,3,12,1499
"P1",2015-04-07,1,1499,3,4,14,1499
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-04-09,1,1399,5,4,15,1399
"P1",2015-03-15,1,1362.5,1,3,11,1362.5
"P1",2015-04-08,1,1449,4,4,15,1449
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-02-26,1,1242.6,5,2,9,1242.6
"P1",2015-02-21,1,1499,7,2,8,1499
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-03-13,1,1362.5,6,3,11,1362.5
"P1",2015-03-06,1,1499,6,3,10,1499
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-02-26,1,1362.5,5,2,9,1362.5
"P1",2015-03-31,1,1499,3,3,13,1499
"P1",2015-04-12,1,1399,1,4,15,1399
"P1",2015-03-28,1,1499,7,3,13,1499
"P1",2015-03-23,1,1362.5,2,3,12,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
"P1",2015-03-14,1,1362.5,7,3,11,1362.5
"P1",2015-03-19,1,1362.5,5,3,12,1362.5
"P1",2015-03-18,1,1362.5,4,3,12,1362.5
