"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-03-31 "P1" 11 16321.54 1483.77636363636
2015-04-01 "P1" 16 22746.18 1421.63625
2015-04-02 "P1" 9 13091 1454.55555555556
2015-04-03 "P1" 6 8994 1499
2015-04-04 "P1" 8 11842.1 1480.2625
2015-04-05 "P1" 5 7495 1499
2015-04-06 "P1" 4 5996 1499
2015-04-07 "P1" 13 19337 1487.46153846154
2015-04-08 "P1" 16 22508.6 1406.7875
2015-04-09 "P1" 16 23044.1 1440.25625
2015-04-10 "P1" 12 17488 1457.33333333333
2015-04-11 "P1" 20 27980 1399
2015-04-12 "P1" 32 44768 1399
2015-04-13 "P1" 27 38403.05 1422.33518518519
2015-04-14 "P1" 5 7395 1479
2015-04-15 "P1" 8 11392 1424
2015-04-16 "P1" 15 22085 1472.33333333333
2015-04-17 "P1" 6 8594.2 1432.36666666667
2015-04-18 "P1" 2 2798 1399
2015-04-19 "P1" 14 19446.1 1389.00714285714
2015-04-20 "P1" 12 16888 1407.33333333333
2015-04-21 "P1" 15 20985 1399
2015-04-22 "P1" 11 15639.1 1421.73636363636
2015-04-23 "P1" 16 21990.88 1374.43
2015-04-24 "P1" 9 13091 1454.55555555556
2015-04-25 "P1" 11 15389 1399
2015-04-26 "P1" 13 18187 1399
2015-04-27 "P1" 12 17388 1449
2015-04-28 "P1" 8 11992 1499
2015-04-29 "P1" 8 11692 1461.5
2015-04-30 "P1" 5 7145.1 1429.02
2015-05-01 "P1" 1 1499 1499
2015-05-02 "P1" 12 17688 1474
2015-05-03 "P1" 10 14750.1 1475.01
2015-05-04 "P1" 17 23991.28 1411.25176470588
2015-05-05 "P1" 30 43220.1 1440.67
2015-05-06 "P1" 19 27681 1456.89473684211
2015-05-07 "P1" 22 31598.2 1436.28181818182
2015-05-08 "P1" 15 22076.17 1471.74466666667
2015-05-09 "P1" 9 13282.17 1475.79666666667
2015-05-10 "P1" 10 14490 1449
2015-05-11 "P1" 23 33468.17 1455.13782608696
2015-05-12 "P1" 26 36925.27 1420.20269230769
2015-05-13 "P1" 19 27206.05 1431.89736842105
2015-05-14 "P1" 50 66893.8 1337.876
2015-05-15 "P1" 43 58128.45 1351.82441860465
2015-05-16 "P1" 34 46736.8 1374.61176470588
2015-05-17 "P1" 23 31947.65 1389.02826086957
2015-05-18 "P1" 16 22584.28 1411.5175
2015-05-19 "P1" 19 27757.32 1460.91157894737
2015-05-20 "P1" 13 18878.17 1452.16692307692
2015-05-21 "P1" 25 34546.03 1381.8412
2015-05-22 "P1" 17 23673.93 1392.58411764706
2015-05-23 "P1" 17 24758.15 1456.36176470588
2015-05-24 "P1" 18 25707.65 1428.20277777778
2015-05-25 "P1" 9 13241.1 1471.23333333333
2015-05-26 "P1" 22 31299.22 1422.69181818182
2015-05-27 "P1" 28 38822.25 1386.50892857143
2015-05-28 "P1" 35 48615.25 1389.00714285714
2015-05-29 "P1" 34 47426.1 1394.88529411765
2015-05-30 "P1" 16 22104.2 1381.5125
2015-05-31 "P1" 34 47426.1 1394.88529411765
2015-06-01 "P1" 40 55941.32 1398.533
2015-06-02 "P1" 49 67991.4 1387.57959183673
2015-06-03 "P1" 17 24584.37 1446.13941176471
2015-06-04 "P1" 13 19369.34 1489.94923076923
2015-06-05 "P1" 11 15799.2 1436.29090909091
2015-06-06 "P1" 15 22076.17 1471.74466666667
2015-06-07 "P1" 22 32560.34 1480.01545454545
2015-06-08 "P1" 16 23626.44 1476.6525
2015-06-09 "P1" 16 23525.27 1470.329375
2015-06-10 "P1" 12 17713.05 1476.0875
2015-06-11 "P1" 22 32233.85 1465.175
2015-06-12 "P1" 9 13282.17 1475.79666666667
2015-06-13 "P1" 14 20386 1456.14285714286
2015-06-14 "P1" 8 11592 1449
2015-06-15 "P1" 47 65613.1 1396.02340425532
2015-06-16 "P1" 47 65613.1 1396.02340425532
2015-06-17 "P1" 10 14981.17 1498.117
2015-06-18 "P1" 24 34605.32 1441.88833333333
2015-06-19 "P1" 10 14981.17 1498.117
2015-06-20 "P1" 8 11842.1 1480.2625
2015-06-21 "P1" 3 4488.17 1496.05666666667
2015-06-22 "P1" 11 16403.68 1491.24363636364
2015-06-23 "P1" 5 7395 1479
2015-06-24 "P1" 11 16430.17 1493.65181818182
2015-06-25 "P1" 11 16380.17 1489.10636363636
2015-06-26 "P1" 11 16117.9 1465.26363636364
2015-06-27 "P1" 8 11480.52 1435.065
2015-06-28 "P1" 4 5996 1499
2015-06-29 "P1" 11 16280.17 1480.01545454545
2015-06-30 "P1" 18 26773.27 1487.40388888889
2015-07-01 "P1" 16 23476.44 1467.2775
2015-07-02 "P1" 46 65242.66 1418.31869565217
2015-07-03 "P1" 12 17758.1 1479.84166666667
2015-07-04 "P1" 11 16380.17 1489.10636363636
2015-07-05 "P1" 12 17920.34 1493.36166666667
2015-07-06 "P1" 14 20826 1487.57142857143
2015-07-07 "P1" 11 16430.17 1493.65181818182
2015-07-08 "P1" 8 11942 1492.75
2015-07-09 "P1" 11 16321.34 1483.75818181818
2015-07-10 "P1" 10 14748.37 1474.837
2015-07-11 "P1" 10 14674.3 1467.43
2015-07-12 "P1" 10 14832.15 1483.215
2015-07-13 "P1" 18 26973.17 1498.50944444444
2015-07-14 "P1" 11 16414.05 1492.18636363636
2015-07-15 "P1" 15 22476.17 1498.41133333333
2015-07-16 "P1" 15 22485 1499
2015-07-17 "P1" 16 23975.17 1498.448125
2015-07-18 "P1" 10 14765.15 1476.515
2015-07-19 "P1" 11 16480.17 1498.19727272727
2015-07-20 "P1" 20 29980 1499
2015-07-21 "P1" 25 37250.15 1490.006
2015-07-22 "P1" 14 20986 1499
2015-07-23 "P1" 18 26832.1 1490.67222222222
2015-07-24 "P1" 20 29980 1499
2015-07-25 "P1" 7 10493 1499
2015-07-26 "P1" 9 13482.17 1498.01888888889
2015-07-27 "P1" 15 22476.17 1498.41133333333
2015-07-28 "P1" 19 28481 1499
2015-07-29 "P1" 17 25483 1499
2015-07-30 "P1" 32 47518.3 1484.946875
2015-07-31 "P1" 15 22335.1 1489.00666666667
2015-08-01 "P1" 19 28481 1499
2015-08-02 "P1" 16 23984 1499
2015-08-03 "P1" 19 28481 1499
2015-08-04 "P1" 32 47968 1499
2015-08-05 "P1" 31 46319.1 1494.16451612903
2015-08-06 "P1" 23 34102.25 1482.70652173913
2015-08-07 "P1" 19 28481 1499
2015-08-08 "P1" 21 31479 1499
2015-08-09 "P1" 19 28481 1499
2015-08-10 "P1" 13 19337.1 1487.46923076923
2015-08-11 "P1" 16 23984 1499
2015-08-12 "P1" 25 37325.1 1493.004
2015-08-13 "P1" 10 14840.1 1484.01
2015-08-14 "P1" 14 20986 1499
2015-08-15 "P1" 6 8994 1499
2015-08-16 "P1" 4 5996 1499
2015-08-17 "P1" 2 2998 1499
2015-08-18 "P1" 9 13071.28 1452.36444444444
2015-08-19 "P1" 9 12650.06 1405.56222222222
2015-08-20 "P1" 6 8559.29 1426.54833333333
2015-08-21 "P1" 2 2998 1499
2015-08-22 "P1" 5 6895.4 1379.08
2015-08-23 "P1" 1 1349.1 1349.1
2015-08-24 "P1" 2 2698.2 1349.1
2015-08-25 "P1" 5 6895.4 1379.08
2015-08-26 "P1" 3 4497 1499
2015-08-27 "P1" 3 4497 1499
2015-08-28 "P1" 5 7495 1499
2015-08-30 "P1" 1 1499 1499
2015-08-31 "P1" 1 1499 1499
2015-09-01 "P1" 21 29905.05 1424.05
2015-09-02 "P1" 58 83794.1 1444.72586206897
2015-09-03 "P1" 15 22485 1499
2015-09-04 "P1" 17 25483 1499
2015-09-05 "P1" 11 16189.2 1471.74545454545
2015-09-06 "P1" 13 19337.1 1487.46923076923
2015-09-07 "P1" 23 34477 1499
2015-09-08 "P1" 24 35976 1499
2015-09-09 "P1" 41 61309.1 1495.34390243902
2015-09-10 "P1" 24 35826.1 1492.75416666667
2015-09-11 "P1" 7 10493 1499
2015-09-12 "P1" 12 17838.1 1486.50833333333
2015-09-13 "P1" 4 5996 1499
2015-09-14 "P1" 14 20986 1499
2015-09-15 "P1" 24 35976 1499
2015-09-16 "P1" 15 22335.1 1489.00666666667
2015-09-17 "P1" 13 19487 1499
2015-09-18 "P1" 12 17938.9 1494.90833333333
2015-09-19 "P1" 17 25483 1499
2015-09-20 "P1" 2 2998 1499
2015-09-21 "P1" 7 10493 1499
2015-09-22 "P1" 9 13491 1499
2015-09-23 "P1" 9 13491 1499
2015-09-24 "P1" 19 28481 1499
2015-09-25 "P1" 9 13341.1 1482.34444444444
2015-09-26 "P1" 8 11692.2 1461.525
2015-09-27 "P1" 13 19487 1499
2015-09-28 "P1" 19 28481 1499
2015-09-29 "P1" 15 22485 1499
2015-09-30 "P1" 29 43321.1 1493.83103448276
2015-10-01 "P1" 32 47668.2 1489.63125
2015-10-02 "P1" 9 13491 1499
2015-10-03 "P1" 18 26982 1499
2015-10-04 "P1" 23 34477 1499
2015-10-05 "P1" 26 38974 1499
2015-10-06 "P1" 25 37100.25 1484.01
2015-10-07 "P1" 25 37100.25 1484.01
2015-10-08 "P1" 22 32978 1499
2015-10-09 "P1" 11 16489 1499
2015-10-10 "P1" 9 13341.1 1482.34444444444
2015-10-11 "P1" 7 10493 1499
2015-10-12 "P1" 9 13491 1499
2015-10-13 "P1" 5 7345.1 1469.02
2015-10-14 "P1" 8 11992 1499
