"DATE_ORDER" "PROD_ID" "QTY_ORDER" "REVENUE" "Price"
2015-04-03 "P2" 70 53034.21 757.631571428571
2015-04-04 "P2" 98 73303.02 747.99
2015-04-05 "P2" 59 44924.54 761.432881355932
2015-04-06 "P2" 35 28040.47 801.156285714286
2015-04-07 "P2" 42 33458.22 796.624285714286
2015-04-08 "P2" 30 24334.82 811.160666666667
2015-04-09 "P2" 60 47738.11 795.635166666667
2015-04-10 "P2" 76 60411.1 794.882894736842
2015-04-11 "P2" 187 141656.35 757.520588235294
2015-04-12 "P2" 188 141656.6 753.492553191489
2015-04-13 "P2" 193 145276.5 752.727979274611
2015-04-14 "P2" 617 452557.6 733.480713128039
2015-04-15 "P2" 427 312914.09 732.819882903981
2015-04-16 "P2" 329 241140.35 732.949392097264
2015-04-17 "P2" 222 162102.85 730.193018018018
2015-04-18 "P2" 195 141846.39 727.417384615385
2015-04-19 "P2" 151 111306.72 737.13059602649
2015-04-20 "P2" 101 75496.64 747.491485148515
2015-04-21 "P2" 108 81085 750.787037037037
2015-04-22 "P2" 229 161808.24 706.586200873362
2015-04-23 "P2" 987 683787.41 692.793728470111
2015-04-24 "P2" 904 627468.18 694.101969026549
2015-04-25 "P2" 741 514820.49 694.764493927125
2015-04-26 "P2" 620 431315.85 695.670725806452
2015-04-27 "P2" 980 682545.89 696.475397959184
2015-04-28 "P2" 1130 766944.26 678.711734513274
2015-04-29 "P2" 772 537978.36 696.863160621762
2015-04-30 "P2" 983 682598.69 694.403550356053
2015-05-01 "P2" 864 603022.83 697.943090277778
2015-05-02 "P2" 224 157269.8 702.097321428571
2015-05-03 "P2" 75 53070.1 707.601333333333
2015-05-04 "P2" 298 218328.72 732.646711409396
2015-05-05 "P2" 180 134347.53 746.375166666667
2015-05-06 "P2" 195 147582.85 756.835128205128
2015-05-07 "P2" 205 153879.75 750.632926829268
2015-05-08 "P2" 144 109167.75 758.109375
2015-05-09 "P2" 150 107410.57 716.070466666667
2015-05-10 "P2" 119 85457.33 718.128823529412
2015-05-11 "P2" 124 93805.04 756.492258064516
2015-05-12 "P2" 123 92464.3 751.742276422764
2015-05-13 "P2" 60 45536.9 758.948333333333
2015-05-14 "P2" 27 22210 822.592592592593
2015-05-15 "P2" 36 27587.6 766.322222222222
2015-05-16 "P2" 15 11040.6 736.04
2015-05-17 "P2" 15 10993.5 732.9
2015-05-18 "P2" 22 16831.4 765.063636363636
2015-05-19 "P2" 18 14090.64 782.813333333333
2015-05-20 "P2" 14 10540.05 752.860714285714
2015-05-21 "P2" 58 44480.15 766.899137931034
2015-05-22 "P2" 39 30023.1 769.823076923077
2015-05-23 "P2" 35 27105.7 774.448571428571
2015-05-24 "P2" 30 22018.45 733.948333333333
2015-05-25 "P2" 65 50143.17 771.433384615385
2015-05-26 "P2" 2087 1344920.11 644.427460469574
2015-05-27 "P2" 3740 2411983.08 644.915262032086
2015-05-28 "P2" 1235 799736.17 647.559651821862
2015-05-29 "P2" 69 50597.96 733.303768115942
2015-05-30 "P2" 59 42185 715
2015-05-31 "P2" 30 21450 715
2015-06-01 "P2" 35 27055 773
2015-06-02 "P2" 34 26677.98 784.646470588235
2015-06-03 "P2" 45 34015.97 755.910444444444
2015-06-04 "P2" 51 36618 718
2015-06-05 "P2" 44 32120 730
2015-06-06 "P2" 23 17134 744.95652173913
2015-06-07 "P2" 12 8988 749
2015-06-08 "P2" 35 24773.78 707.822285714286
2015-06-09 "P2" 63 43999.8 698.409523809524
2015-06-10 "P2" 53 38010.7 717.183018867924
2015-06-11 "P2" 48 34731 723.5625
2015-06-12 "P2" 35 25502.56 728.644571428571
2015-06-13 "P2" 40 28326.05 708.15125
2015-06-14 "P2" 37 26417.17 713.977567567568
2015-06-15 "P2" 66 47109.27 713.776818181818
2015-06-16 "P2" 54 38553.15 713.947222222222
2015-06-17 "P2" 71 50487.16 711.08676056338
2015-06-18 "P2" 71 50401.03 709.873661971831
2015-06-19 "P2" 95 65048.02 684.716
2015-06-20 "P2" 102 69191.14 678.344509803922
2015-06-21 "P2" 87 59201.37 680.475517241379
2015-06-22 "P2" 136 92669.3 681.391911764706
2015-06-23 "P2" 290 189356.88 652.95475862069
2015-06-24 "P2" 822 530864.84 645.82097323601
2015-06-25 "P2" 1222 790811.58 647.145319148936
2015-06-26 "P2" 1042 666716.69 639.843272552783
2015-06-27 "P2" 100 66868.89 668.6889
2015-06-28 "P2" 28 20297.7 724.917857142857
2015-06-29 "P2" 899 581681.83 647.032068965517
2015-06-30 "P2" 1113 717829.34 644.949991015274
2015-07-01 "P2" 71 49138.5 692.091549295775
2015-07-02 "P2" 52 37402.55 719.279807692308
2015-07-03 "P2" 47 34217.5 728.031914893617
2015-07-04 "P2" 39 28095 720.384615384615
2015-07-05 "P2" 15 11014 734.266666666667
2015-07-06 "P2" 53 38024.81 717.449245283019
2015-07-07 "P2" 431 284424.2 659.916937354988
2015-07-08 "P2" 463 311708.07 673.235572354212
2015-07-09 "P2" 105 73061.91 695.827714285714
2015-07-10 "P2" 70 48001.17 685.731
2015-07-11 "P2" 145 98103.21 676.573862068965
2015-07-12 "P2" 33 23205.75 703.204545454545
2015-07-13 "P2" 85 58895.22 692.884941176471
2015-07-14 "P2" 61 42917 703.55737704918
2015-07-15 "P2" 72 50822.8 705.872222222222
2015-07-16 "P2" 74 51953.6 702.075675675676
2015-07-17 "P2" 39 28008.9 718.176923076923
2015-07-18 "P2" 40 28163.2 704.08
2015-07-19 "P2" 44 30941.1 703.206818181818
2015-07-20 "P2" 85 60063.32 706.627294117647
2015-07-21 "P2" 58 41408.13 713.933275862069
2015-07-22 "P2" 49 35369.89 721.834489795918
2015-07-23 "P2" 42 30034.77 715.113571428571
2015-07-24 "P2" 68 47923.18 704.752647058824
2015-07-25 "P2" 16 11500.74 718.79625
2015-07-26 "P2" 10 7244.48 724.448
2015-07-27 "P2" 55 39997.52 727.227636363636
2015-07-28 "P2" 39 28345.52 726.808205128205
2015-07-29 "P2" 252 164020.43 650.874722222222
2015-07-30 "P2" 565 366733.52 649.085876106195
2015-07-31 "P2" 476 315166.9 662.115336134454
2015-08-01 "P2" 90 61997.2 688.857777777778
2015-08-02 "P2" 11 7898 718
2015-08-03 "P2" 51 35880.2 703.533333333333
2015-08-04 "P2" 89 61692.32 693.172134831461
2015-08-05 "P2" 78 54075.62 693.27717948718
2015-08-06 "P2" 105 72626.11 691.677238095238
2015-08-07 "P2" 46 32917.49 715.597608695652
2015-08-08 "P2" 103 71127.98 690.562912621359
2015-08-09 "P2" 49 33686.56 687.480816326531
2015-08-10 "P2" 90 61868.11 687.423444444444
2015-08-11 "P2" 113 76816.59 679.792831858407
2015-08-12 "P2" 42 28591.9 680.759523809524
2015-08-13 "P2" 58 40679.78 701.375517241379
2015-08-14 "P2" 58 39661.37 683.816724137931
2015-08-15 "P2" 73 49914.38 683.758630136986
2015-08-16 "P2" 44 30081.61 683.672954545455
2015-08-17 "P2" 103 70278.02 682.310873786408
2015-08-18 "P2" 1864 1103888.71 592.214973175966
2015-08-19 "P2" 4049 2419697.84 597.603813287231
2015-08-20 "P2" 2160 1303517.84 603.480481481482
2015-08-21 "P2" 135 91794.85 679.961851851852
2015-08-22 "P2" 84 58347.05 694.607738095238
2015-08-23 "P2" 65 45509.54 700.146769230769
2015-08-24 "P2" 72 50349.47 699.298194444444
2015-08-25 "P2" 65 45606.9 701.644615384615
2015-08-26 "P2" 58 40326.07 695.277068965517
2015-08-27 "P2" 51 35482.77 695.740588235294
2015-08-28 "P2" 54 37267.42 690.137407407407
2015-08-29 "P2" 53 36343.36 685.723773584906
2015-08-30 "P2" 60 41160.88 686.014666666667
2015-08-31 "P2" 529 322642.02 609.909300567108
2015-09-01 "P2" 1385 837035.76 604.357949458484
2015-09-02 "P2" 1429 853357.03 597.170769769069
2015-09-03 "P2" 179 117083.97 654.100391061453
2015-09-04 "P2" 185 121002.82 654.069297297297
2015-09-05 "P2" 440 269463.44 612.416909090909
2015-09-06 "P2" 633 384905.09 608.064913112164
2015-09-07 "P2" 762 460720.7 604.620341207349
2015-09-08 "P2" 136 89650.61 659.195661764706
2015-09-09 "P2" 152 101044.02 664.763289473684
2015-09-10 "P2" 187 122792.73 656.645614973262
2015-09-11 "P2" 117 79104.07 676.103162393162
2015-09-12 "P2" 89 60158.65 675.939887640449
2015-09-13 "P2" 103 68623.33 666.245922330097
2015-09-14 "P2" 150 100956.75 673.045
2015-09-15 "P2" 141 94867.17 672.816808510638
2015-09-16 "P2" 105 70416.14 670.629904761905
2015-09-17 "P2" 182 116893.89 642.274120879121
2015-09-18 "P2" 488 305417.24 625.855
2015-09-19 "P2" 540 336292.96 622.764740740741
2015-09-20 "P2" 449 281446.21 626.828975501114
2015-09-21 "P2" 97 63344.15 653.032474226804
2015-09-22 "P2" 61 40719.57 667.53393442623
2015-09-23 "P2" 100 66818.01 668.1801
2015-09-24 "P2" 75 50338.94 671.185866666667
2015-09-25 "P2" 67 45022 671.970149253731
2015-09-26 "P2" 69 45082.98 653.37652173913
2015-09-27 "P2" 99 63963.5 646.09595959596
2015-09-28 "P2" 93 60657.08 652.226666666667
2015-09-29 "P2" 158 101688.14 643.59582278481
2015-09-30 "P2" 361 221041.88 612.304376731302
2015-10-01 "P2" 1103 653443.04 592.423427017226
2015-10-02 "P2" 1055 627051.24 594.36136492891
2015-10-03 "P2" 63 42735 678.333333333333
2015-10-04 "P2" 13 9032.62 694.816923076923
2015-10-05 "P2" 16 11129.59 695.599375
2015-10-06 "P2" 8 5574.22 696.7775
2015-10-07 "P2" 22 15253.94 693.360909090909
2015-10-08 "P2" 27 18816.25 696.898148148148
2015-10-09 "P2" 59 39312.82 666.318983050847
2015-10-10 "P2" 41 26513.47 646.67
2015-10-11 "P2" 25 16275.75 651.03
2015-10-12 "P2" 52 34084.25 655.466346153846
2015-10-13 "P2" 49 32265.15 658.472448979592
2015-10-14 "P2" 38 25994.48 684.065263157895
